Site,date,mean_daily
16882,2020-07-04,0.0382239698018701
16882,2020-07-05,0.03870453471272391
16882,2020-07-06,0.03923697816823399
16882,2020-07-07,0.03967682686861564
16882,2020-07-08,0.04011826886516852
16882,2020-07-09,0.03944729442744208
16882,2020-07-10,0.03926217049618728
16882,2020-07-11,0.03960481545489163
16882,2020-07-12,0.03989271844211514
16882,2020-07-13,0.039998403516018084
16882,2020-07-14,0.039029168334683624
16882,2020-07-15,0.04034641681500249
16882,2020-07-16,0.039781670471576956
16882,2020-07-17,0.03919179456581172
16882,2020-07-18,0.038762091370840836
16882,2020-07-19,0.038816205923249324
16882,2020-07-20,0.03918637867481619
16882,2020-07-21,0.03945618783883637
16882,2020-07-22,0.039520542908181015
16882,2020-07-23,0.03937678602056438
16882,2020-07-24,0.039321986336704105
16882,2020-07-25,0.039594878626569165
16882,2020-07-26,0.043431238823237996
16882,2020-07-27,0.04000995287824183
16882,2020-07-28,0.0402788348161541
16882,2020-07-29,0.039576968921428014
16882,2020-07-30,0.0414511367446979
16882,2020-07-31,0.05039267586808185
16882,2020-08-01,3.898438592794134
16882,2020-08-02,0.04535687046432387
16882,2020-08-03,0.04461221394375064
16882,2020-08-04,0.044425093423582675
16882,2020-08-05,0.04302369620310674
16882,2020-08-06,0.042292955277626575
16882,2020-08-07,0.04288029292538857
16882,2020-08-08,0.043187239292587457
16882,2020-08-09,0.04251173295396474
16882,2020-08-10,0.043026110353564184
16882,2020-08-11,0.043893573713822985
16882,2020-08-12,0.0434969717396557
16882,2020-08-13,0.043904776062287515
16882,2020-08-14,0.04432381110553405
16882,2020-08-15,0.04308794336717655
16882,2020-08-16,0.04285386343468495
16882,2020-08-17,0.04308194438485907
16882,2020-08-18,0.04414689203380469
16882,2020-08-19,0.043193057465898695
16882,2020-08-20,0.042679538917840196
16882,2020-08-21,0.04258318443393706
16882,2020-08-22,0.04278566421600096
16882,2020-08-23,0.04167660776582338
16882,2020-08-24,0.041790234357451515
16882,2020-08-25,0.0421896862017278
16882,2020-08-26,0.0431093585184457
16882,2020-08-27,0.04291148106609666
16882,2020-08-28,0.043078610189847544
16882,2020-08-29,0.042686091133922875
16882,2020-08-30,0.0436379360427918
16882,2020-08-31,0.043852604331564064
16882,2020-09-01,0.0434111680252106
16882,2020-09-02,0.042491053997805055
16882,2020-09-03,5.273209337641009
16882,2020-09-04,20.575746806403384
16882,2020-09-05,16.315969737767322
16882,2020-09-06,6.857635667020722
16882,2020-09-07,0.049257319684807135
16882,2020-09-08,0.046613316266471264
16882,2020-09-09,4.463101124972846
16882,2020-09-10,23.95252384580048
16882,2020-09-11,0.052439289662598074
16882,2020-09-12,0.04624048322768419
16882,2020-09-13,0.045217023843350496
16882,2020-09-14,0.04425825618116582
16882,2020-09-15,0.04483561848542985
16882,2020-09-16,0.04348181560369986
16882,2020-09-17,0.04298848916873326
16882,2020-09-18,0.044268903617458395
16882,2020-09-19,0.043597956986241485
16882,2020-09-20,0.04355093533832508
16882,2020-09-21,0.04423384476555753
16882,2020-09-22,11.417023480908412
16882,2020-09-23,17.765795939724466
16882,2020-09-24,0.048944107082007846
16882,2020-09-25,0.04460408129976968
16882,2020-09-26,0.042973578517178014
16882,2020-09-27,0.042427989667470266
16882,2020-09-28,0.04229439209926056
16882,2020-09-29,0.044011319977831635
16882,2020-09-30,0.04351183873344033
16882,2020-10-01,0.04246669998918278
16882,2020-10-02,0.042954802929656734
16882,2020-10-03,0.042454558118260786
16882,2020-10-04,0.04243213575916362
16882,2020-10-05,0.04289607170347846
16882,2020-10-06,0.04236012902692878
16882,2020-10-07,0.04264694974263499
16882,2020-10-08,0.04137206129597134
16882,2020-10-09,0.04344430264615451
16882,2020-10-10,0.042805785643242195
16882,2020-10-11,0.04124956849077274
16882,2020-10-12,0.041706953905518256
16882,2020-10-13,0.043552103700755906
16882,2020-10-14,0.041568830321168565
16882,2020-10-15,0.04189044207876706
16882,2020-10-16,0.0429499330415275
16882,2020-10-17,0.04135251057868983
16882,2020-10-18,0.04171174141759965
16882,2020-10-19,0.04266566866219052
16882,2020-10-20,0.04169958856933248
16882,2020-10-21,0.04152748505078773
16882,2020-10-22,0.04150008606593801
16882,2020-10-23,6.533586153009557
16882,2020-10-24,9.393866453077562
16882,2020-10-25,2.2521544852773263
16882,2020-10-26,1.7152937550594187
16882,2020-10-27,1.9204970981207534
16882,2020-10-28,2.8721868587464425
16882,2020-10-29,4.492643584756159
16882,2020-10-30,2.953278118443265
16882,2020-10-31,2.6028074668673504
16882,2020-11-01,2.1377261403462864
16882,2020-11-02,2.682923427342372
16882,2020-11-03,2.3007188477594758
16882,2020-11-04,2.0728125169621845
16882,2020-11-05,1.5748939493240688
16882,2020-11-06,2.059792810177301
16882,2020-11-07,2.1953794477482598
16882,2020-11-08,1.724931618858726
16882,2020-11-09,1.2786798456765307
16882,2020-11-10,1.3895211873293505
16882,2020-11-11,0.3201972615598484
16882,2020-11-12,0.25712912170765406
16882,2020-11-13,0.1916332439543914
16882,2020-11-14,0.15562627870719123
16882,2020-11-15,0.49843520246458217
16882,2020-11-16,1.1948324643540111
16882,2020-11-17,1.2891449215496675
16882,2020-11-18,0.8838218379505726
16882,2020-11-19,0.5305881819919329
16882,2020-11-20,0.16473306963703394
16882,2020-11-21,0.16440004343220857
16882,2020-11-22,0.16695908863915307
16882,2020-11-23,0.36430482974221784
16882,2020-11-24,0.15384706714660162
16882,2020-11-25,0.6398833285255476
16882,2020-11-26,1.121615928087937
16882,2020-11-27,0.3674817747473619
16882,2020-11-28,0.49923855274970236
16882,2020-11-29,3.023373211481243
16882,2020-11-30,2.2796706306165464
16882,2020-12-01,1.288271974647702
16882,2020-12-02,0.24255370398781587
16882,2020-12-03,1.3321624427969712
16882,2020-12-04,0.3999591526054928
16882,2020-12-05,0.2272450301654972
16882,2020-12-06,0.8549544041176217
16882,2020-12-07,1.5735210453507442
16882,2020-12-08,1.6839314757483848
16882,2020-12-09,1.7352015949867667
16882,2020-12-10,4.572091686300775
16882,2020-12-11,4.83419611530257
16882,2020-12-12,5.269084292098137
16882,2020-12-13,4.514487953179888
16882,2020-12-14,5.020178082384138
16882,2020-12-15,4.755931279614812
16882,2020-12-16,4.812720066956065
16882,2020-12-17,4.751416346972612
16882,2020-12-18,4.616959722841121
16882,2020-12-19,23.65673439512692
16882,2020-12-20,7.494785859439133
16882,2020-12-21,5.361000611887353
16882,2020-12-22,4.87436899349219
16882,2020-12-23,4.740750014965176
16882,2020-12-24,4.950559249830279
16882,2020-12-25,4.758261777176328
16882,2020-12-26,4.53885349157628
16882,2020-12-27,4.411896255081399
16882,2020-12-28,4.565087200102339
16882,2020-12-29,4.581589264796133
16882,2020-12-30,4.695895324728941
16882,2020-12-31,49.34205613100412
16882,2021-01-01,9.695852739989604
16882,2021-01-02,5.689933957456828
16882,2021-01-03,5.078376276972063
16882,2021-01-04,4.9321523502840945
16882,2021-01-05,5.079101134718217
16882,2021-01-06,25.92678343143049
16882,2021-01-07,10.528089548570502
16882,2021-01-08,5.950142966070476
16882,2021-01-09,5.196364940532457
16882,2021-01-10,17.32660364228158
16882,2021-01-11,24.598394407797855
16882,2021-01-12,11.483216590969816
16882,2021-01-13,7.598306277851835
16882,2021-01-14,6.585462246097502
