agency_cd,site_no,datetime,135356_00060_00003,135356_00060_00003_cd
USGS,08109800,2005-03-24,276,A
USGS,08109800,2005-03-25,144,A
USGS,08109800,2005-03-26,154,A
USGS,08109800,2005-03-27,136,A
USGS,08109800,2005-03-28,153,A
USGS,08109800,2005-03-29,100,A
USGS,08109800,2005-03-30,72.0,A
USGS,08109800,2005-03-31,59.7,A
USGS,08109800,2005-04-01,95.6,A
USGS,08109800,2005-04-02,182,A
USGS,08109800,2005-04-03,96.8,A
USGS,08109800,2005-04-04,58.6,A
USGS,08109800,2005-04-05,50.4,A
USGS,08109800,2005-04-06,54.0,A
USGS,08109800,2005-04-07,53.2,A
USGS,08109800,2005-04-08,44.6,A
USGS,08109800,2005-04-09,37.9,A
USGS,08109800,2005-04-10,34.9,A
USGS,08109800,2005-04-11,32.4,A
USGS,08109800,2005-04-12,30.4,A
USGS,08109800,2005-04-13,28.7,A
USGS,08109800,2005-04-14,28.1,A
USGS,08109800,2005-04-15,27.5,A
USGS,08109800,2005-04-16,27.0,A
USGS,08109800,2005-04-17,26.9,A
USGS,08109800,2005-04-18,26.6,A
USGS,08109800,2005-04-19,26.4,A
USGS,08109800,2005-04-20,26.4,A
USGS,08109800,2005-04-21,26.5,A
USGS,08109800,2005-04-22,26.2,A
USGS,08109800,2005-04-23,26.0,A
USGS,08109800,2005-04-24,25.2,A
USGS,08109800,2005-04-25,24.8,A
USGS,08109800,2005-04-26,25.2,A
USGS,08109800,2005-04-27,25.7,A
USGS,08109800,2005-04-28,25.1,A
USGS,08109800,2005-04-29,24.9,A
USGS,08109800,2005-04-30,24.7,A
USGS,08109800,2005-05-01,24.6,A
USGS,08109800,2005-05-02,24.5,A
USGS,08109800,2005-05-03,24.2,A
USGS,08109800,2005-05-04,24.1,A
USGS,08109800,2005-05-05,23.4,A
USGS,08109800,2005-05-06,23.2,A
USGS,08109800,2005-05-07,23.2,A
USGS,08109800,2005-05-08,96.7,A
USGS,08109800,2005-05-09,321,A
USGS,08109800,2005-05-10,369,A
USGS,08109800,2005-05-11,231,A
USGS,08109800,2005-05-12,73.0,A
USGS,08109800,2005-05-13,34.7,A
USGS,08109800,2005-05-14,27.7,A
USGS,08109800,2005-05-15,24.8,A
USGS,08109800,2005-05-16,23.7,A
USGS,08109800,2005-05-17,23.0,A
USGS,08109800,2005-05-18,26.5,A
USGS,08109800,2005-05-19,25.7,A
USGS,08109800,2005-05-20,28.3,A
USGS,08109800,2005-05-21,26.4,A
USGS,08109800,2005-05-22,21.6,A
USGS,08109800,2005-05-23,20.8,A
USGS,08109800,2005-05-24,20.4,A
USGS,08109800,2005-05-25,19.8,A
USGS,08109800,2005-05-26,20.9,A
USGS,08109800,2005-05-27,28.8,A
USGS,08109800,2005-05-28,28.7,A
USGS,08109800,2005-05-29,24.4,A
USGS,08109800,2005-05-30,70.1,A
USGS,08109800,2005-05-31,39.5,A
USGS,08109800,2005-06-01,28.9,A
USGS,08109800,2005-06-02,27.3,A
USGS,08109800,2005-06-03,25.7,A
USGS,08109800,2005-06-04,21.6,A
USGS,08109800,2005-06-05,19.6,A
USGS,08109800,2005-06-06,18.2,A
USGS,08109800,2005-06-07,17.3,A
USGS,08109800,2005-06-08,16.8,A
USGS,08109800,2005-06-09,16.6,A
USGS,08109800,2005-06-10,16.4,A
USGS,08109800,2005-06-11,15.8,A
USGS,08109800,2005-06-12,15.6,A
USGS,08109800,2005-06-13,15.4,A
USGS,08109800,2005-06-14,15.0,A
USGS,08109800,2005-06-15,15.0,A
USGS,08109800,2005-06-16,14.9,A
USGS,08109800,2005-06-17,14.5,A
USGS,08109800,2005-06-18,14.1,A
USGS,08109800,2005-06-19,14.3,A
USGS,08109800,2005-06-20,14.3,A
USGS,08109800,2005-06-21,14.3,A
USGS,08109800,2005-06-22,14.3,A
USGS,08109800,2005-06-23,14.3,A
USGS,08109800,2005-06-24,14.1,A
USGS,08109800,2005-06-25,13.9,A
USGS,08109800,2005-06-26,13.9,A
USGS,08109800,2005-06-27,13.9,A
USGS,08109800,2005-06-28,13.9,A
USGS,08109800,2005-06-29,13.6,A
USGS,08109800,2005-06-30,13.9,A
USGS,08109800,2005-07-01,13.9,A
USGS,08109800,2005-07-02,13.9,A
USGS,08109800,2005-07-03,13.9,A
USGS,08109800,2005-07-04,13.9,A
USGS,08109800,2005-07-05,13.9,A
USGS,08109800,2005-07-06,13.9,A
USGS,08109800,2005-07-07,15.1,A
USGS,08109800,2005-07-08,22.1,A
USGS,08109800,2005-07-09,16.1,A
USGS,08109800,2005-07-10,16.5,A
USGS,08109800,2005-07-11,16.9,A
USGS,08109800,2005-07-12,17.0,A
USGS,08109800,2005-07-13,16.8,A
USGS,08109800,2005-07-14,16.7,A
USGS,08109800,2005-07-15,17.9,A
USGS,08109800,2005-07-16,23.5,A
USGS,08109800,2005-07-17,23.8,A
USGS,08109800,2005-07-18,27.8,A
USGS,08109800,2005-07-19,25.5,A
USGS,08109800,2005-07-20,21.7,A
USGS,08109800,2005-07-21,19.3,A
USGS,08109800,2005-07-22,22.0,A
USGS,08109800,2005-07-23,18.0,A
USGS,08109800,2005-07-24,16.5,A
USGS,08109800,2005-07-25,15.3,A
USGS,08109800,2005-07-26,15.0,A
USGS,08109800,2005-07-27,14.9,A
USGS,08109800,2005-07-28,14.5,A
USGS,08109800,2005-07-29,14.5,A
USGS,08109800,2005-07-30,14.7,A
USGS,08109800,2005-07-31,14.5,A
USGS,08109800,2005-08-01,14.2,A
USGS,08109800,2005-08-02,14.0,A
USGS,08109800,2005-08-03,14.6,A
USGS,08109800,2005-08-04,15.7,A
USGS,08109800,2005-08-05,15.9,A
USGS,08109800,2005-08-06,15.7,A
USGS,08109800,2005-08-07,15.0,A
USGS,08109800,2005-08-08,14.9,A
USGS,08109800,2005-08-09,16.7,A
USGS,08109800,2005-08-10,52.3,A
USGS,08109800,2005-08-11,60.4,A
USGS,08109800,2005-08-12,51.6,A
USGS,08109800,2005-08-13,35.0,A
USGS,08109800,2005-08-14,27.9,A
USGS,08109800,2005-08-15,22.9,A
USGS,08109800,2005-08-16,28.5,A
USGS,08109800,2005-08-17,22.1,A
USGS,08109800,2005-08-18,17.2,A
USGS,08109800,2005-08-19,16.4,A
USGS,08109800,2005-08-20,15.8,A
USGS,08109800,2005-08-21,15.3,A
USGS,08109800,2005-08-22,15.0,A
USGS,08109800,2005-08-23,15.0,A
USGS,08109800,2005-08-24,14.8,A
USGS,08109800,2005-08-25,14.7,A
USGS,08109800,2005-08-26,14.7,A
USGS,08109800,2005-08-27,14.5,A
USGS,08109800,2005-08-28,14.5,A
USGS,08109800,2005-08-29,14.8,A
USGS,08109800,2005-08-30,14.7,A
USGS,08109800,2005-08-31,14.5,A
USGS,08109800,2005-09-01,14.3,A
USGS,08109800,2005-09-02,14.5,A
USGS,08109800,2005-09-03,14.8,A
USGS,08109800,2005-09-04,14.4,A
USGS,08109800,2005-09-05,14.5,A
USGS,08109800,2005-09-06,14.8,A
USGS,08109800,2005-09-07,15.0,A
USGS,08109800,2005-09-08,15.3,A
USGS,08109800,2005-09-09,15.2,A
USGS,08109800,2005-09-10,16.2,A
USGS,08109800,2005-09-11,16.6,A
USGS,08109800,2005-09-12,17.2,A
USGS,08109800,2005-09-13,16.5,A
USGS,08109800,2005-09-14,17.1,A
USGS,08109800,2005-09-15,17.5,A
USGS,08109800,2005-09-16,16.9,A
USGS,08109800,2005-09-17,16.2,A
USGS,08109800,2005-09-18,15.3,A
USGS,08109800,2005-09-19,13.7,A
USGS,08109800,2005-09-20,13.0,A
USGS,08109800,2005-09-21,12.7,A
USGS,08109800,2005-09-22,11.6,A
USGS,08109800,2005-09-23,11.3,A
USGS,08109800,2005-09-24,10.8,A
USGS,08109800,2005-09-25,10.9,A
USGS,08109800,2005-09-26,11.6,A
USGS,08109800,2005-09-27,9.43,A
USGS,08109800,2005-09-28,7.05,A
USGS,08109800,2005-09-29,6.44,A
USGS,08109800,2005-09-30,5.40,A
USGS,08109800,2005-10-01,7.96,A
USGS,08109800,2005-10-02,8.68,A
USGS,08109800,2005-10-03,10.7,A
USGS,08109800,2005-10-04,11.6,A
USGS,08109800,2005-10-05,11.9,A
USGS,08109800,2005-10-06,8.72,A
USGS,08109800,2005-10-07,5.90,A
USGS,08109800,2005-10-08,6.49,A
USGS,08109800,2005-10-09,7.00,A:e
USGS,08109800,2005-10-10,7.00,A:e
USGS,08109800,2005-10-11,7.75,A
USGS,08109800,2005-10-12,8.75,A
USGS,08109800,2005-10-13,7.34,A
USGS,08109800,2005-10-14,7.95,A
USGS,08109800,2005-10-15,6.55,A
USGS,08109800,2005-10-16,6.49,A
USGS,08109800,2005-10-17,7.80,A
USGS,08109800,2005-10-18,8.47,A
USGS,08109800,2005-10-19,8.50,A
USGS,08109800,2005-10-20,7.21,A
USGS,08109800,2005-10-21,6.46,A
USGS,08109800,2005-10-22,8.72,A
USGS,08109800,2005-10-23,10.0,A:e
USGS,08109800,2005-10-24,11.0,A:e
USGS,08109800,2005-10-25,12.2,A
USGS,08109800,2005-10-26,13.4,A
USGS,08109800,2005-10-27,10.7,A
USGS,08109800,2005-10-28,14.8,A
USGS,08109800,2005-10-29,17.0,A
USGS,08109800,2005-10-30,16.6,A
USGS,08109800,2005-10-31,21.3,A
USGS,08109800,2005-11-01,10.7,A
USGS,08109800,2005-11-02,16.4,A
USGS,08109800,2005-11-03,16.1,A
USGS,08109800,2005-11-04,16.4,A
USGS,08109800,2005-11-05,21.5,A
USGS,08109800,2005-11-06,20.1,A
USGS,08109800,2005-11-07,17.7,A
USGS,08109800,2005-11-08,27.8,A
USGS,08109800,2005-11-09,36.7,A
USGS,08109800,2005-11-10,20.8,A
USGS,08109800,2005-11-11,9.41,A
USGS,08109800,2005-11-12,10.5,A
USGS,08109800,2005-11-13,12.1,A
USGS,08109800,2005-11-14,14.1,A
USGS,08109800,2005-11-15,27.9,A
USGS,08109800,2005-11-16,34.0,A
USGS,08109800,2005-11-17,35.9,A
USGS,08109800,2005-11-18,24.7,A
USGS,08109800,2005-11-19,18.8,A
USGS,08109800,2005-11-20,16.2,A
USGS,08109800,2005-11-21,14.6,A
USGS,08109800,2005-11-22,14.3,A
USGS,08109800,2005-11-23,17.5,A
USGS,08109800,2005-11-24,15.7,A
USGS,08109800,2005-11-25,15.4,A
USGS,08109800,2005-11-26,15.4,A
USGS,08109800,2005-11-27,16.1,A
USGS,08109800,2005-11-28,17.7,A
USGS,08109800,2005-11-29,16.6,A
USGS,08109800,2005-11-30,14.9,A
USGS,08109800,2005-12-01,15.7,A
USGS,08109800,2005-12-02,17.8,A
USGS,08109800,2005-12-03,16.8,A
USGS,08109800,2005-12-04,17.0,A
USGS,08109800,2005-12-05,18.4,A
USGS,08109800,2005-12-06,16.4,A
USGS,08109800,2005-12-07,15.0,A:e
USGS,08109800,2005-12-08,14.0,A:e
USGS,08109800,2005-12-09,13.0,A:e
USGS,08109800,2005-12-10,11.5,A
USGS,08109800,2005-12-11,11.1,A
USGS,08109800,2005-12-12,13.3,A
USGS,08109800,2005-12-13,14.0,A
USGS,08109800,2005-12-14,7.42,A
USGS,08109800,2005-12-15,7.38,A
USGS,08109800,2005-12-16,9.81,A
USGS,08109800,2005-12-17,10.7,A
USGS,08109800,2005-12-18,13.0,A
USGS,08109800,2005-12-19,14.8,A
USGS,08109800,2005-12-20,17.6,A
USGS,08109800,2005-12-21,19.3,A
USGS,08109800,2005-12-22,16.7,A
USGS,08109800,2005-12-23,14.4,A
USGS,08109800,2005-12-24,19.4,A
USGS,08109800,2005-12-25,17.1,A
USGS,08109800,2005-12-26,17.5,A
USGS,08109800,2005-12-27,19.5,A
USGS,08109800,2005-12-28,17.6,A
USGS,08109800,2005-12-29,16.9,A
USGS,08109800,2005-12-30,19.2,A
USGS,08109800,2005-12-31,20.4,A
USGS,08109800,2006-01-01,21.5,A
USGS,08109800,2006-01-02,19.1,A
USGS,08109800,2006-01-03,17.0,A
USGS,08109800,2006-01-04,16.0,A
USGS,08109800,2006-01-05,14.0,A
USGS,08109800,2006-01-06,13.5,A
USGS,08109800,2006-01-07,12.5,A
USGS,08109800,2006-01-08,11.8,A
USGS,08109800,2006-01-09,12.3,A
USGS,08109800,2006-01-10,11.8,A
USGS,08109800,2006-01-11,14.4,A
USGS,08109800,2006-01-12,15.0,A
USGS,08109800,2006-01-13,16.2,A
USGS,08109800,2006-01-14,18.0,A
USGS,08109800,2006-01-15,18.1,A
USGS,08109800,2006-01-16,18.8,A
USGS,08109800,2006-01-17,19.8,A
USGS,08109800,2006-01-18,20.9,A
USGS,08109800,2006-01-19,18.5,A
USGS,08109800,2006-01-20,19.5,A
USGS,08109800,2006-01-21,20.9,A
USGS,08109800,2006-01-22,25.1,A
USGS,08109800,2006-01-23,23.5,A
USGS,08109800,2006-01-24,21.4,A
USGS,08109800,2006-01-25,19.7,A
USGS,08109800,2006-01-26,19.0,A
USGS,08109800,2006-01-27,18.8,A
USGS,08109800,2006-01-28,19.9,A
USGS,08109800,2006-01-29,32.0,A
USGS,08109800,2006-01-30,33.0,A
USGS,08109800,2006-01-31,19.1,A
USGS,08109800,2006-02-01,18.0,A
USGS,08109800,2006-02-02,38.0,A
USGS,08109800,2006-02-03,67.4,A
USGS,08109800,2006-02-04,48.6,A
USGS,08109800,2006-02-05,42.3,A
USGS,08109800,2006-02-06,35.4,A
USGS,08109800,2006-02-07,30.2,A
USGS,08109800,2006-02-08,27.6,A
USGS,08109800,2006-02-09,23.2,A
USGS,08109800,2006-02-10,19.8,A
USGS,08109800,2006-02-11,20.4,A
USGS,08109800,2006-02-12,22.9,A
USGS,08109800,2006-02-13,15.6,A
USGS,08109800,2006-02-14,12.4,A
USGS,08109800,2006-02-15,11.8,A
USGS,08109800,2006-02-16,11.2,A
USGS,08109800,2006-02-17,12.0,A
USGS,08109800,2006-02-18,12.3,A
USGS,08109800,2006-02-19,13.4,A
USGS,08109800,2006-02-20,14.6,A
USGS,08109800,2006-02-21,13.8,A
USGS,08109800,2006-02-22,13.8,A
USGS,08109800,2006-02-23,14.2,A
USGS,08109800,2006-02-24,13.5,A
USGS,08109800,2006-02-25,16.5,A
USGS,08109800,2006-02-26,17.9,A
USGS,08109800,2006-02-27,19.5,A
USGS,08109800,2006-02-28,15.5,A
USGS,08109800,2006-03-01,14.1,A
USGS,08109800,2006-03-02,12.5,A
USGS,08109800,2006-03-03,11.2,A
USGS,08109800,2006-03-04,11.7,A
USGS,08109800,2006-03-05,11.0,A
USGS,08109800,2006-03-06,10.9,A
USGS,08109800,2006-03-07,10.2,A
USGS,08109800,2006-03-08,10.7,A
USGS,08109800,2006-03-09,12.8,A
USGS,08109800,2006-03-10,13.6,A
USGS,08109800,2006-03-11,14.7,A
USGS,08109800,2006-03-12,18.0,A
USGS,08109800,2006-03-13,23.6,A
USGS,08109800,2006-03-14,24.2,A
USGS,08109800,2006-03-15,21.6,A
USGS,08109800,2006-03-16,16.1,A
USGS,08109800,2006-03-17,20.1,A
USGS,08109800,2006-03-18,23.2,A
USGS,08109800,2006-03-19,34.6,A
USGS,08109800,2006-03-20,59.9,A
USGS,08109800,2006-03-21,60.5,A
USGS,08109800,2006-03-22,44.0,A
USGS,08109800,2006-03-23,30.3,A
USGS,08109800,2006-03-24,32.0,A
USGS,08109800,2006-03-25,33.1,A
USGS,08109800,2006-03-26,30.3,A
USGS,08109800,2006-03-27,35.8,A
USGS,08109800,2006-03-28,49.3,A
USGS,08109800,2006-03-29,70.3,A
USGS,08109800,2006-03-30,76.5,A
USGS,08109800,2006-03-31,64.0,A
USGS,08109800,2006-04-01,58.2,A
USGS,08109800,2006-04-02,53.7,A
USGS,08109800,2006-04-03,48.0,A
USGS,08109800,2006-04-04,43.5,A
USGS,08109800,2006-04-05,38.0,A
USGS,08109800,2006-04-06,35.1,A
USGS,08109800,2006-04-07,32.9,A
USGS,08109800,2006-04-08,30.4,A
USGS,08109800,2006-04-09,26.7,A
USGS,08109800,2006-04-10,25.0,A
USGS,08109800,2006-04-11,29.3,A
USGS,08109800,2006-04-12,27.7,A
USGS,08109800,2006-04-13,27.7,A
USGS,08109800,2006-04-14,27.6,A
USGS,08109800,2006-04-15,27.9,A
USGS,08109800,2006-04-16,27.8,A
USGS,08109800,2006-04-17,27.7,A
USGS,08109800,2006-04-18,26.9,A
USGS,08109800,2006-04-19,24.5,A
USGS,08109800,2006-04-20,24.4,A
USGS,08109800,2006-04-21,27.8,A
USGS,08109800,2006-04-22,36.4,A
USGS,08109800,2006-04-23,34.8,A
USGS,08109800,2006-04-24,35.8,A
USGS,08109800,2006-04-25,33.2,A
USGS,08109800,2006-04-26,29.3,A
USGS,08109800,2006-04-27,23.8,A
USGS,08109800,2006-04-28,20.9,A
USGS,08109800,2006-04-29,20.5,A
USGS,08109800,2006-04-30,21.5,A
USGS,08109800,2006-05-01,21.0,A
USGS,08109800,2006-05-02,18.8,A
USGS,08109800,2006-05-03,17.8,A
USGS,08109800,2006-05-04,16.9,A
USGS,08109800,2006-05-05,16.7,A
USGS,08109800,2006-05-06,22.8,A
USGS,08109800,2006-05-07,57.2,A
USGS,08109800,2006-05-08,41.8,A
USGS,08109800,2006-05-09,45.0,A
USGS,08109800,2006-05-10,31.8,A
USGS,08109800,2006-05-11,21.0,A
USGS,08109800,2006-05-12,17.6,A
USGS,08109800,2006-05-13,16.0,A
USGS,08109800,2006-05-14,14.7,A
USGS,08109800,2006-05-15,14.5,A
USGS,08109800,2006-05-16,14.0,A
USGS,08109800,2006-05-17,13.5,A
USGS,08109800,2006-05-18,13.5,A
USGS,08109800,2006-05-19,13.7,A
USGS,08109800,2006-05-20,13.6,A
USGS,08109800,2006-05-21,13.6,A
USGS,08109800,2006-05-22,13.3,A
USGS,08109800,2006-05-23,12.6,A
USGS,08109800,2006-05-24,12.2,A
USGS,08109800,2006-05-25,12.1,A
USGS,08109800,2006-05-26,12.5,A
USGS,08109800,2006-05-27,12.8,A
USGS,08109800,2006-05-28,13.2,A
USGS,08109800,2006-05-29,17.5,A
USGS,08109800,2006-05-30,13.8,A
USGS,08109800,2006-05-31,15.0,A
USGS,08109800,2006-06-01,17.0,A
USGS,08109800,2006-06-02,18.4,A
USGS,08109800,2006-06-03,17.3,A
USGS,08109800,2006-06-04,15.9,A
USGS,08109800,2006-06-05,14.6,A
USGS,08109800,2006-06-06,14.1,A
USGS,08109800,2006-06-07,13.2,A
USGS,08109800,2006-06-08,12.7,A
USGS,08109800,2006-06-09,12.5,A
USGS,08109800,2006-06-10,13.4,A
USGS,08109800,2006-06-11,13.6,A
USGS,08109800,2006-06-12,13.1,A
USGS,08109800,2006-06-13,11.9,A
USGS,08109800,2006-06-14,10.1,A
USGS,08109800,2006-06-15,10.0,A
USGS,08109800,2006-06-16,10.7,A
USGS,08109800,2006-06-17,14.4,A
USGS,08109800,2006-06-18,17.5,A
USGS,08109800,2006-06-19,20.3,A
USGS,08109800,2006-06-20,19.7,A
USGS,08109800,2006-06-21,20.2,A
USGS,08109800,2006-06-22,19.9,A
USGS,08109800,2006-06-23,17.7,A
USGS,08109800,2006-06-24,16.5,A
USGS,08109800,2006-06-25,16.3,A
USGS,08109800,2006-06-26,16.5,A
USGS,08109800,2006-06-27,16.2,A
USGS,08109800,2006-06-28,15.9,A
USGS,08109800,2006-06-29,15.0,A
USGS,08109800,2006-06-30,14.4,A
USGS,08109800,2006-07-01,15.3,A
USGS,08109800,2006-07-02,16.6,A
USGS,08109800,2006-07-03,16.5,A
USGS,08109800,2006-07-04,57.9,A
USGS,08109800,2006-07-05,24.2,A
USGS,08109800,2006-07-06,17.2,A
USGS,08109800,2006-07-07,16.7,A
USGS,08109800,2006-07-08,16.6,A
USGS,08109800,2006-07-09,16.7,A
USGS,08109800,2006-07-10,17.4,A
USGS,08109800,2006-07-11,17.0,A
USGS,08109800,2006-07-12,16.6,A
USGS,08109800,2006-07-13,16.3,A
USGS,08109800,2006-07-14,15.5,A
USGS,08109800,2006-07-15,14.9,A
USGS,08109800,2006-07-16,14.7,A
USGS,08109800,2006-07-17,14.7,A
USGS,08109800,2006-07-18,14.9,A
USGS,08109800,2006-07-19,15.2,A
USGS,08109800,2006-07-20,15.7,A
USGS,08109800,2006-07-21,15.9,A
USGS,08109800,2006-07-22,14.6,A
USGS,08109800,2006-07-23,12.6,A
USGS,08109800,2006-07-24,11.5,A
USGS,08109800,2006-07-25,10.8,A
USGS,08109800,2006-07-26,11.5,A
USGS,08109800,2006-07-27,11.8,A
USGS,08109800,2006-07-28,11.3,A
USGS,08109800,2006-07-29,11.5,A
USGS,08109800,2006-07-30,12.6,A
USGS,08109800,2006-07-31,12.9,A
USGS,08109800,2006-08-01,12.0,A
USGS,08109800,2006-08-02,10.5,A
USGS,08109800,2006-08-03,10.5,A
USGS,08109800,2006-08-04,11.0,A
USGS,08109800,2006-08-05,10.7,A
USGS,08109800,2006-08-06,11.7,A
USGS,08109800,2006-08-07,13.8,A
USGS,08109800,2006-08-08,13.1,A
USGS,08109800,2006-08-09,13.7,A
USGS,08109800,2006-08-10,12.3,A
USGS,08109800,2006-08-11,12.0,A
USGS,08109800,2006-08-12,11.6,A
USGS,08109800,2006-08-13,11.4,A
USGS,08109800,2006-08-14,12.0,A
USGS,08109800,2006-08-15,11.3,A
USGS,08109800,2006-08-16,11.4,A
USGS,08109800,2006-08-17,11.3,A
USGS,08109800,2006-08-18,11.2,A
USGS,08109800,2006-08-19,11.6,A
USGS,08109800,2006-08-20,11.7,A
USGS,08109800,2006-08-21,12.9,A
USGS,08109800,2006-08-22,12.8,A
USGS,08109800,2006-08-23,11.8,A
USGS,08109800,2006-08-24,11.6,A
USGS,08109800,2006-08-25,11.6,A
USGS,08109800,2006-08-26,11.7,A
USGS,08109800,2006-08-27,11.5,A
USGS,08109800,2006-08-28,11.6,A
USGS,08109800,2006-08-29,13.8,A
USGS,08109800,2006-08-30,12.2,A
USGS,08109800,2006-08-31,11.8,A
USGS,08109800,2006-09-01,11.9,A
USGS,08109800,2006-09-02,12.2,A
USGS,08109800,2006-09-03,12.7,A
USGS,08109800,2006-09-04,13.3,A
USGS,08109800,2006-09-05,12.3,A
USGS,08109800,2006-09-06,13.2,A
USGS,08109800,2006-09-07,14.8,A
USGS,08109800,2006-09-08,13.8,A
USGS,08109800,2006-09-09,14.2,A
USGS,08109800,2006-09-10,16.2,A
USGS,08109800,2006-09-11,16.7,A
USGS,08109800,2006-09-12,16.6,A
USGS,08109800,2006-09-13,17.1,A
USGS,08109800,2006-09-14,18.2,A
USGS,08109800,2006-09-15,18.3,A
USGS,08109800,2006-09-16,18.7,A
USGS,08109800,2006-09-17,20.7,A
USGS,08109800,2006-09-18,21.0,A
USGS,08109800,2006-09-19,25.6,A
USGS,08109800,2006-09-20,18.8,A
USGS,08109800,2006-09-21,16.3,A
USGS,08109800,2006-09-22,18.4,A
USGS,08109800,2006-09-23,20.6,A
USGS,08109800,2006-09-24,20.7,A
USGS,08109800,2006-09-25,30.5,A
USGS,08109800,2006-09-26,18.5,A
USGS,08109800,2006-09-27,15.9,A
USGS,08109800,2006-09-28,15.6,A
USGS,08109800,2006-09-29,15.2,A
USGS,08109800,2006-09-30,15.3,A
USGS,08109800,2006-10-01,14.1,A
USGS,08109800,2006-10-02,14.0,A
USGS,08109800,2006-10-03,13.1,A
USGS,08109800,2006-10-04,12.9,A
USGS,08109800,2006-10-05,13.0,A
USGS,08109800,2006-10-06,13.3,A
USGS,08109800,2006-10-07,13.1,A
USGS,08109800,2006-10-08,14.4,A
USGS,08109800,2006-10-09,14.7,A
USGS,08109800,2006-10-10,36.1,A
USGS,08109800,2006-10-11,98.2,A
USGS,08109800,2006-10-12,75.1,A
USGS,08109800,2006-10-13,36.7,A
USGS,08109800,2006-10-14,30.7,A
USGS,08109800,2006-10-15,29.7,A
USGS,08109800,2006-10-16,259,A
USGS,08109800,2006-10-17,588,A
USGS,08109800,2006-10-18,331,A
USGS,08109800,2006-10-19,946,A
USGS,08109800,2006-10-20,671,A
USGS,08109800,2006-10-21,322,A
USGS,08109800,2006-10-22,89.8,A
USGS,08109800,2006-10-23,52.4,A
USGS,08109800,2006-10-24,37.9,A
USGS,08109800,2006-10-25,39.1,A
USGS,08109800,2006-10-26,125,A
USGS,08109800,2006-10-27,193,A
USGS,08109800,2006-10-28,165,A
USGS,08109800,2006-10-29,64.0,A
USGS,08109800,2006-10-30,42.5,A
USGS,08109800,2006-10-31,34.3,A
USGS,08109800,2006-11-01,30.4,A
USGS,08109800,2006-11-02,26.5,A
USGS,08109800,2006-11-03,23.1,A
USGS,08109800,2006-11-04,21.5,A
USGS,08109800,2006-11-05,21.1,A
USGS,08109800,2006-11-06,21.3,A
USGS,08109800,2006-11-07,20.9,A
USGS,08109800,2006-11-08,21.3,A
USGS,08109800,2006-11-09,21.0,A
USGS,08109800,2006-11-10,20.6,A
USGS,08109800,2006-11-11,19.2,A
USGS,08109800,2006-11-12,19.0,A
USGS,08109800,2006-11-13,19.0,A
USGS,08109800,2006-11-14,19.4,A
USGS,08109800,2006-11-15,19.5,A
USGS,08109800,2006-11-16,19.0,A
USGS,08109800,2006-11-17,19.6,A
USGS,08109800,2006-11-18,19.3,A
USGS,08109800,2006-11-19,19.9,A
USGS,08109800,2006-11-20,20.1,A
USGS,08109800,2006-11-21,20.0,A
USGS,08109800,2006-11-22,17.8,A
USGS,08109800,2006-11-23,15.7,A
USGS,08109800,2006-11-24,17.4,A
USGS,08109800,2006-11-25,19.4,A
USGS,08109800,2006-11-26,20.5,A
USGS,08109800,2006-11-27,21.6,A
USGS,08109800,2006-11-28,22.8,A
USGS,08109800,2006-11-29,21.9,A
USGS,08109800,2006-11-30,22.1,A
USGS,08109800,2006-12-01,23.0,A
USGS,08109800,2006-12-02,24.8,A
USGS,08109800,2006-12-03,21.9,A
USGS,08109800,2006-12-04,21.1,A
USGS,08109800,2006-12-05,17.6,A
USGS,08109800,2006-12-06,15.0,A
USGS,08109800,2006-12-07,16.0,A:e
USGS,08109800,2006-12-08,15.7,A
USGS,08109800,2006-12-09,15.8,A
USGS,08109800,2006-12-10,16.0,A
USGS,08109800,2006-12-11,16.8,A
USGS,08109800,2006-12-12,16.8,A
USGS,08109800,2006-12-13,16.5,A
USGS,08109800,2006-12-14,14.1,A
USGS,08109800,2006-12-15,13.2,A
USGS,08109800,2006-12-16,14.1,A
USGS,08109800,2006-12-17,15.1,A
USGS,08109800,2006-12-18,16.1,A
USGS,08109800,2006-12-19,17.9,A
USGS,08109800,2006-12-20,23.6,A
USGS,08109800,2006-12-21,22.1,A
USGS,08109800,2006-12-22,18.2,A
USGS,08109800,2006-12-23,17.6,A
USGS,08109800,2006-12-24,102,A
USGS,08109800,2006-12-25,199,A
USGS,08109800,2006-12-26,179,A
USGS,08109800,2006-12-27,94.6,A
USGS,08109800,2006-12-28,62.8,A
USGS,08109800,2006-12-29,109,A
USGS,08109800,2006-12-30,180,A
USGS,08109800,2006-12-31,181,A
USGS,08109800,2007-01-01,104,A
USGS,08109800,2007-01-02,57.8,A
USGS,08109800,2007-01-03,41.3,A
USGS,08109800,2007-01-04,291,A
USGS,08109800,2007-01-05,355,A
USGS,08109800,2007-01-06,351,A
USGS,08109800,2007-01-07,165,A
USGS,08109800,2007-01-08,88.9,A
USGS,08109800,2007-01-09,70.6,A
USGS,08109800,2007-01-10,60.5,A
USGS,08109800,2007-01-11,51.2,A
USGS,08109800,2007-01-12,45.0,A
USGS,08109800,2007-01-13,100,A
USGS,08109800,2007-01-14,205,A
USGS,08109800,2007-01-15,421,A
USGS,08109800,2007-01-16,517,A
USGS,08109800,2007-01-17,525,A
USGS,08109800,2007-01-18,416,A
USGS,08109800,2007-01-19,278,A
