agency_cd,site_no,datetime,135389_00060_00003,135389_00060_00003_cd
USGS,08110100,2004-03-07,52.3,A
USGS,08110100,2004-03-08,28.7,A
USGS,08110100,2004-03-09,20.2,A
USGS,08110100,2004-03-10,16.3,A
USGS,08110100,2004-03-11,13.9,A
USGS,08110100,2004-03-12,12.3,A
USGS,08110100,2004-03-13,11.3,A
USGS,08110100,2004-03-14,11.4,A
USGS,08110100,2004-03-15,12.2,A
USGS,08110100,2004-03-16,11.8,A
USGS,08110100,2004-03-17,11.9,A
USGS,08110100,2004-03-18,11.0,A
USGS,08110100,2004-03-19,10.3,A
USGS,08110100,2004-03-20,9.83,A
USGS,08110100,2004-03-21,9.29,A
USGS,08110100,2004-03-22,8.28,A
USGS,08110100,2004-03-23,7.60,A
USGS,08110100,2004-03-24,7.52,A
USGS,08110100,2004-03-25,8.42,A
USGS,08110100,2004-03-26,10.5,A
USGS,08110100,2004-03-27,11.0,A
USGS,08110100,2004-03-28,9.11,A
USGS,08110100,2004-03-29,8.10,A
USGS,08110100,2004-03-30,17.6,A
USGS,08110100,2004-03-31,14.0,A
USGS,08110100,2004-04-01,10.1,A
USGS,08110100,2004-04-02,8.51,A
USGS,08110100,2004-04-03,8.10,A
USGS,08110100,2004-04-04,10.5,A
USGS,08110100,2004-04-05,24.0,A
USGS,08110100,2004-04-06,16.5,A
USGS,08110100,2004-04-07,173,A
USGS,08110100,2004-04-08,68.4,A
USGS,08110100,2004-04-09,31.0,A
USGS,08110100,2004-04-10,19.3,A
USGS,08110100,2004-04-11,22.0,A
USGS,08110100,2004-04-12,32.4,A
USGS,08110100,2004-04-13,33.0,A
USGS,08110100,2004-04-14,22.2,A
USGS,08110100,2004-04-15,15.9,A
USGS,08110100,2004-04-16,12.1,A
USGS,08110100,2004-04-17,9.77,A
USGS,08110100,2004-04-18,8.68,A
USGS,08110100,2004-04-19,7.67,A
USGS,08110100,2004-04-20,6.76,A
USGS,08110100,2004-04-21,6.20,A
USGS,08110100,2004-04-22,6.44,A
USGS,08110100,2004-04-23,6.01,A
USGS,08110100,2004-04-24,14.5,A
USGS,08110100,2004-04-25,187,A
USGS,08110100,2004-04-26,213,A
USGS,08110100,2004-04-27,72.8,A
USGS,08110100,2004-04-28,28.2,A
USGS,08110100,2004-04-29,17.2,A
USGS,08110100,2004-04-30,12.5,A
USGS,08110100,2004-05-01,12.1,A
USGS,08110100,2004-05-02,89.0,A
USGS,08110100,2004-05-03,72.3,A
USGS,08110100,2004-05-04,28.9,A
USGS,08110100,2004-05-05,17.4,A
USGS,08110100,2004-05-06,12.5,A
USGS,08110100,2004-05-07,9.79,A
USGS,08110100,2004-05-08,8.53,A
USGS,08110100,2004-05-09,7.60,A
USGS,08110100,2004-05-10,7.20,A
USGS,08110100,2004-05-11,8.97,A
USGS,08110100,2004-05-12,17.6,A
USGS,08110100,2004-05-13,324,A
USGS,08110100,2004-05-14,3430,A
USGS,08110100,2004-05-15,2440,A
USGS,08110100,2004-05-16,1200,A
USGS,08110100,2004-05-17,343,A
USGS,08110100,2004-05-18,81.6,A
USGS,08110100,2004-05-19,47.0,A
USGS,08110100,2004-05-20,31.4,A
USGS,08110100,2004-05-21,24.8,A
USGS,08110100,2004-05-22,19.8,A
USGS,08110100,2004-05-23,16.4,A
USGS,08110100,2004-05-24,14.2,A
USGS,08110100,2004-05-25,12.5,A
USGS,08110100,2004-05-26,11.0,A
USGS,08110100,2004-05-27,9.56,A
USGS,08110100,2004-05-28,8.38,A
USGS,08110100,2004-05-29,7.21,A
USGS,08110100,2004-05-30,7.77,A
USGS,08110100,2004-05-31,5.91,A
USGS,08110100,2004-06-01,5.25,A
USGS,08110100,2004-06-02,12.9,A
USGS,08110100,2004-06-03,7.77,A
USGS,08110100,2004-06-04,10.0,A
USGS,08110100,2004-06-05,676,A
USGS,08110100,2004-06-06,635,A
USGS,08110100,2004-06-07,376,A
USGS,08110100,2004-06-08,1550,A
USGS,08110100,2004-06-09,3900,A
USGS,08110100,2004-06-10,5530,A
USGS,08110100,2004-06-11,3750,A
USGS,08110100,2004-06-12,1540,A
USGS,08110100,2004-06-13,917,A
USGS,08110100,2004-06-14,180,A
USGS,08110100,2004-06-15,194,A
USGS,08110100,2004-06-16,151,A
USGS,08110100,2004-06-17,64.2,A
USGS,08110100,2004-06-18,47.1,A
USGS,08110100,2004-06-19,35.9,A
USGS,08110100,2004-06-20,28.0,A
USGS,08110100,2004-06-21,22.6,A
USGS,08110100,2004-06-22,19.7,A
USGS,08110100,2004-06-23,17.1,A
USGS,08110100,2004-06-24,94.9,A
USGS,08110100,2004-06-25,265,A
USGS,08110100,2004-06-26,569,A
USGS,08110100,2004-06-27,1100,A
USGS,08110100,2004-06-28,1850,A
USGS,08110100,2004-06-29,1700,A
USGS,08110100,2004-06-30,2620,A
USGS,08110100,2004-07-01,3810,A
USGS,08110100,2004-07-02,1450,A
USGS,08110100,2004-07-03,755,A
USGS,08110100,2004-07-04,201,A
USGS,08110100,2004-07-05,69.5,A
USGS,08110100,2004-07-06,45.7,A
USGS,08110100,2004-07-07,34.8,A
USGS,08110100,2004-07-08,27.5,A
USGS,08110100,2004-07-09,22.1,A
USGS,08110100,2004-07-10,18.7,A
USGS,08110100,2004-07-11,36.0,A
USGS,08110100,2004-07-12,56.4,A
USGS,08110100,2004-07-13,34.0,A
USGS,08110100,2004-07-14,19.5,A
USGS,08110100,2004-07-15,14.5,A
USGS,08110100,2004-07-16,11.8,A
USGS,08110100,2004-07-17,9.88,A
USGS,08110100,2004-07-18,7.84,A
USGS,08110100,2004-07-19,6.76,A
USGS,08110100,2004-07-20,6.00,A
USGS,08110100,2004-07-21,5.31,A
USGS,08110100,2004-07-22,4.75,A
USGS,08110100,2004-07-23,4.52,A
USGS,08110100,2004-07-24,4.11,A
USGS,08110100,2004-07-25,3.80,A
USGS,08110100,2004-07-26,4.15,A
USGS,08110100,2004-07-27,3.31,A
USGS,08110100,2004-07-28,3.26,A
USGS,08110100,2004-07-29,3.27,A
USGS,08110100,2004-07-30,3.07,A
USGS,08110100,2004-07-31,3.05,A
USGS,08110100,2004-08-01,10.7,A
USGS,08110100,2004-08-02,4.40,A
USGS,08110100,2004-08-03,2.92,A
USGS,08110100,2004-08-04,2.34,A
USGS,08110100,2004-08-05,2.00,A
USGS,08110100,2004-08-06,1.70,A
USGS,08110100,2004-08-07,1.45,A
USGS,08110100,2004-08-08,1.29,A
USGS,08110100,2004-08-09,1.13,A
USGS,08110100,2004-08-10,1.10,A
USGS,08110100,2004-08-11,1.11,A
USGS,08110100,2004-08-12,1.26,A
USGS,08110100,2004-08-13,1.07,A
USGS,08110100,2004-08-14,0.85,A
USGS,08110100,2004-08-15,0.76,A
USGS,08110100,2004-08-16,0.78,A
USGS,08110100,2004-08-17,0.78,A
USGS,08110100,2004-08-18,0.77,A
USGS,08110100,2004-08-19,0.75,A
USGS,08110100,2004-08-20,4.10,A
USGS,08110100,2004-08-21,11.5,A
USGS,08110100,2004-08-22,21.5,A
USGS,08110100,2004-08-23,32.0,A
USGS,08110100,2004-08-24,14.3,A
USGS,08110100,2004-08-25,8.41,A
USGS,08110100,2004-08-26,5.96,A
USGS,08110100,2004-08-27,4.24,A
USGS,08110100,2004-08-28,3.12,A
USGS,08110100,2004-08-29,2.41,A
USGS,08110100,2004-08-30,1.99,A
USGS,08110100,2004-08-31,1.32,A
USGS,08110100,2004-09-01,1.05,A
USGS,08110100,2004-09-02,0.94,A
USGS,08110100,2004-09-03,0.85,A
USGS,08110100,2004-09-04,0.78,A
USGS,08110100,2004-09-05,0.67,A
USGS,08110100,2004-09-06,0.65,A:e
USGS,08110100,2004-09-07,0.67,A:e
USGS,08110100,2004-09-08,0.89,A
USGS,08110100,2004-09-09,1.59,A
USGS,08110100,2004-09-10,1.29,A
USGS,08110100,2004-09-11,0.93,A
USGS,08110100,2004-09-12,0.77,A
USGS,08110100,2004-09-13,0.73,A
USGS,08110100,2004-09-14,0.72,A
USGS,08110100,2004-09-15,0.70,A
USGS,08110100,2004-09-16,0.72,A
USGS,08110100,2004-09-17,0.69,A
USGS,08110100,2004-09-18,0.68,A
USGS,08110100,2004-09-19,0.66,A
USGS,08110100,2004-09-20,0.73,A
USGS,08110100,2004-09-21,0.70,A
USGS,08110100,2004-09-22,0.64,A
USGS,08110100,2004-09-23,0.56,A
USGS,08110100,2004-09-24,0.51,A
USGS,08110100,2004-09-25,0.57,A
USGS,08110100,2004-09-26,0.58,A
USGS,08110100,2004-09-27,0.58,A
USGS,08110100,2004-09-28,0.62,A
USGS,08110100,2004-09-29,0.68,A
USGS,08110100,2004-09-30,0.75,A
USGS,08110100,2004-10-01,0.93,A
USGS,08110100,2004-10-02,1.14,A
USGS,08110100,2004-10-03,1.10,A
USGS,08110100,2004-10-04,1.31,A
USGS,08110100,2004-10-05,3.54,A
USGS,08110100,2004-10-06,2.78,A
USGS,08110100,2004-10-07,7.68,A
USGS,08110100,2004-10-08,5.37,A
USGS,08110100,2004-10-09,35.0,A
USGS,08110100,2004-10-10,16.2,A
USGS,08110100,2004-10-11,11.4,A
USGS,08110100,2004-10-12,7.94,A
USGS,08110100,2004-10-13,6.28,A
USGS,08110100,2004-10-14,4.84,A
USGS,08110100,2004-10-15,4.59,A
USGS,08110100,2004-10-16,7.20,A
USGS,08110100,2004-10-17,4.82,A
USGS,08110100,2004-10-18,3.74,A
USGS,08110100,2004-10-19,3.11,A
USGS,08110100,2004-10-20,2.61,A
USGS,08110100,2004-10-21,2.42,A
USGS,08110100,2004-10-22,2.06,A
USGS,08110100,2004-10-23,2.37,A
USGS,08110100,2004-10-24,27.8,A
USGS,08110100,2004-10-25,27.9,A
USGS,08110100,2004-10-26,21.3,A
USGS,08110100,2004-10-27,13.8,A
USGS,08110100,2004-10-28,9.66,A
USGS,08110100,2004-10-29,8.45,A
USGS,08110100,2004-10-30,7.01,A
USGS,08110100,2004-10-31,6.12,A
USGS,08110100,2004-11-01,13.9,A
USGS,08110100,2004-11-02,112,A
USGS,08110100,2004-11-03,73.1,A
USGS,08110100,2004-11-04,36.4,A
USGS,08110100,2004-11-05,18.9,A
USGS,08110100,2004-11-06,12.1,A
USGS,08110100,2004-11-07,8.88,A
USGS,08110100,2004-11-08,7.20,A
USGS,08110100,2004-11-09,6.17,A
USGS,08110100,2004-11-10,5.42,A
USGS,08110100,2004-11-11,4.98,A
USGS,08110100,2004-11-12,4.33,A
USGS,08110100,2004-11-13,3.96,A
USGS,08110100,2004-11-14,3.70,A
USGS,08110100,2004-11-15,3.64,A
USGS,08110100,2004-11-16,3.54,A
USGS,08110100,2004-11-17,8.18,A
USGS,08110100,2004-11-18,174,A
USGS,08110100,2004-11-19,103,A
USGS,08110100,2004-11-20,79.8,A
USGS,08110100,2004-11-21,208,A
USGS,08110100,2004-11-22,1130,A
USGS,08110100,2004-11-23,4670,A
USGS,08110100,2004-11-24,2260,A
USGS,08110100,2004-11-25,1220,A
USGS,08110100,2004-11-26,370,A
USGS,08110100,2004-11-27,81.1,A
USGS,08110100,2004-11-28,49.4,A
USGS,08110100,2004-11-29,36.5,A
USGS,08110100,2004-11-30,30.2,A
USGS,08110100,2004-12-01,27.9,A
USGS,08110100,2004-12-02,36.8,A
USGS,08110100,2004-12-03,37.2,A
USGS,08110100,2004-12-04,27.5,A
USGS,08110100,2004-12-05,22.4,A
USGS,08110100,2004-12-06,19.6,A
USGS,08110100,2004-12-07,21.2,A
USGS,08110100,2004-12-08,25.4,A
USGS,08110100,2004-12-09,24.2,A
USGS,08110100,2004-12-10,20.3,A
USGS,08110100,2004-12-11,17.2,A
USGS,08110100,2004-12-12,15.0,A
USGS,08110100,2004-12-13,13.7,A
USGS,08110100,2004-12-14,12.4,A
USGS,08110100,2004-12-15,12.2,A
USGS,08110100,2004-12-16,11.5,A
USGS,08110100,2004-12-17,11.7,A
USGS,08110100,2004-12-18,11.0,A
USGS,08110100,2004-12-19,10.4,A
USGS,08110100,2004-12-20,10.5,A
USGS,08110100,2004-12-21,11.7,A
USGS,08110100,2004-12-22,10.9,A
USGS,08110100,2004-12-23,10.1,A
USGS,08110100,2004-12-24,9.73,A
USGS,08110100,2004-12-25,10.3,A
USGS,08110100,2004-12-26,12.1,A
USGS,08110100,2004-12-27,11.3,A
USGS,08110100,2004-12-28,11.3,A
USGS,08110100,2004-12-29,11.1,A
USGS,08110100,2004-12-30,10.9,A
USGS,08110100,2004-12-31,11.6,A
USGS,08110100,2005-01-01,11.8,A
USGS,08110100,2005-01-02,52.1,A
USGS,08110100,2005-01-03,160,A
USGS,08110100,2005-01-04,65.9,A
USGS,08110100,2005-01-05,37.0,A
USGS,08110100,2005-01-06,27.7,A
USGS,08110100,2005-01-07,23.8,A
USGS,08110100,2005-01-08,20.7,A
USGS,08110100,2005-01-09,20.3,A
USGS,08110100,2005-01-10,18.9,A
USGS,08110100,2005-01-11,17.8,A
USGS,08110100,2005-01-12,17.8,A
USGS,08110100,2005-01-13,542,A
USGS,08110100,2005-01-14,586,A
USGS,08110100,2005-01-15,90.2,A
USGS,08110100,2005-01-16,44.5,A
USGS,08110100,2005-01-17,30.6,A
USGS,08110100,2005-01-18,25.4,A
USGS,08110100,2005-01-19,22.7,A
USGS,08110100,2005-01-20,19.4,A
USGS,08110100,2005-01-21,18.0,A
USGS,08110100,2005-01-22,17.3,A
USGS,08110100,2005-01-23,16.2,A
USGS,08110100,2005-01-24,15.4,A
USGS,08110100,2005-01-25,14.4,A
USGS,08110100,2005-01-26,14.1,A
USGS,08110100,2005-01-27,20.1,A
USGS,08110100,2005-01-28,712,A
USGS,08110100,2005-01-29,1120,A
USGS,08110100,2005-01-30,538,A
USGS,08110100,2005-01-31,188,A
USGS,08110100,2005-02-01,209,A
USGS,08110100,2005-02-02,564,A
USGS,08110100,2005-02-03,340,A
USGS,08110100,2005-02-04,200,A
USGS,08110100,2005-02-05,81.7,A
USGS,08110100,2005-02-06,85.8,A:e
USGS,08110100,2005-02-07,1490,A:e
USGS,08110100,2005-02-08,1610,A:e
USGS,08110100,2005-02-09,639,A:e
USGS,08110100,2005-02-10,140,A
USGS,08110100,2005-02-11,79.3,A
USGS,08110100,2005-02-12,57.3,A
USGS,08110100,2005-02-13,49.1,A
USGS,08110100,2005-02-14,49.3,A
USGS,08110100,2005-02-15,58.2,A
USGS,08110100,2005-02-16,42.6,A
USGS,08110100,2005-02-17,34.7,A
USGS,08110100,2005-02-18,28.4,A
USGS,08110100,2005-02-19,24.1,A
USGS,08110100,2005-02-20,23.8,A
USGS,08110100,2005-02-21,22.8,A
USGS,08110100,2005-02-22,22.5,A
USGS,08110100,2005-02-23,23.2,A
USGS,08110100,2005-02-24,131,A
USGS,08110100,2005-02-25,192,A
USGS,08110100,2005-02-26,147,A
USGS,08110100,2005-02-27,369,A
USGS,08110100,2005-02-28,328,A:e
USGS,08110100,2005-03-01,190,A:e
USGS,08110100,2005-03-02,367,A
USGS,08110100,2005-03-03,995,A
USGS,08110100,2005-03-04,620,A
USGS,08110100,2005-03-05,324,A
USGS,08110100,2005-03-06,110,A
USGS,08110100,2005-03-07,84.0,A
USGS,08110100,2005-03-08,81.1,A
USGS,08110100,2005-03-09,82.3,A
USGS,08110100,2005-03-10,57.3,A
USGS,08110100,2005-03-11,40.0,A
USGS,08110100,2005-03-12,31.5,A
USGS,08110100,2005-03-13,26.5,A
USGS,08110100,2005-03-14,23.2,A
USGS,08110100,2005-03-15,20.2,A
USGS,08110100,2005-03-16,19.0,A
USGS,08110100,2005-03-17,18.6,A
USGS,08110100,2005-03-18,19.1,A
USGS,08110100,2005-03-19,23.4,A
USGS,08110100,2005-03-20,982,A
USGS,08110100,2005-03-21,667,A
USGS,08110100,2005-03-22,297,A
USGS,08110100,2005-03-23,224,A
USGS,08110100,2005-03-24,136,A
USGS,08110100,2005-03-25,54.8,A
USGS,08110100,2005-03-26,101,A
USGS,08110100,2005-03-27,115,A
USGS,08110100,2005-03-28,96.0,A
USGS,08110100,2005-03-29,59.5,A
USGS,08110100,2005-03-30,39.4,A
USGS,08110100,2005-03-31,29.8,A
USGS,08110100,2005-04-01,66.4,A
USGS,08110100,2005-04-02,220,A
USGS,08110100,2005-04-03,222,A
USGS,08110100,2005-04-04,60.3,A
USGS,08110100,2005-04-05,30.8,A
USGS,08110100,2005-04-06,62.6,A
USGS,08110100,2005-04-07,94.6,A
USGS,08110100,2005-04-08,35.8,A
USGS,08110100,2005-04-09,23.7,A
USGS,08110100,2005-04-10,19.4,A
USGS,08110100,2005-04-11,16.6,A
USGS,08110100,2005-04-12,14.4,A
USGS,08110100,2005-04-13,13.0,A
USGS,08110100,2005-04-14,12.1,A
USGS,08110100,2005-04-15,10.8,A
USGS,08110100,2005-04-16,9.71,A
USGS,08110100,2005-04-17,9.18,A
USGS,08110100,2005-04-18,8.85,A
USGS,08110100,2005-04-19,8.74,A
USGS,08110100,2005-04-20,8.45,A
USGS,08110100,2005-04-21,8.35,A
USGS,08110100,2005-04-22,8.89,A
USGS,08110100,2005-04-23,8.61,A
USGS,08110100,2005-04-24,7.79,A
USGS,08110100,2005-04-25,7.66,A
USGS,08110100,2005-04-26,6.95,A
USGS,08110100,2005-04-27,6.46,A
USGS,08110100,2005-04-28,6.38,A
USGS,08110100,2005-04-29,6.36,A
USGS,08110100,2005-04-30,5.98,A
USGS,08110100,2005-05-01,5.40,A
USGS,08110100,2005-05-02,4.96,A
USGS,08110100,2005-05-03,4.82,A
USGS,08110100,2005-05-04,4.78,A
USGS,08110100,2005-05-05,4.64,A
USGS,08110100,2005-05-06,4.37,A
USGS,08110100,2005-05-07,4.08,A
USGS,08110100,2005-05-08,6.46,A
USGS,08110100,2005-05-09,327,A
USGS,08110100,2005-05-10,238,A
USGS,08110100,2005-05-11,77.8,A
USGS,08110100,2005-05-12,30.5,A
USGS,08110100,2005-05-13,18.6,A
USGS,08110100,2005-05-14,13.3,A
USGS,08110100,2005-05-15,10.5,A
USGS,08110100,2005-05-16,8.82,A
USGS,08110100,2005-05-17,7.68,A
USGS,08110100,2005-05-18,6.99,A
USGS,08110100,2005-05-19,6.46,A
USGS,08110100,2005-05-20,5.59,A
USGS,08110100,2005-05-21,5.08,A
USGS,08110100,2005-05-22,4.60,A
USGS,08110100,2005-05-23,4.39,A
USGS,08110100,2005-05-24,4.05,A
USGS,08110100,2005-05-25,3.68,A
USGS,08110100,2005-05-26,3.59,A
USGS,08110100,2005-05-27,5.67,A
USGS,08110100,2005-05-28,9.34,A
USGS,08110100,2005-05-29,20.9,A
USGS,08110100,2005-05-30,44.6,A
USGS,08110100,2005-05-31,10.3,A
USGS,08110100,2005-06-01,7.60,A
USGS,08110100,2005-06-02,6.30,A
USGS,08110100,2005-06-03,5.97,A
USGS,08110100,2005-06-04,5.22,A
USGS,08110100,2005-06-05,4.22,A
USGS,08110100,2005-06-06,3.67,A
USGS,08110100,2005-06-07,3.86,A
USGS,08110100,2005-06-08,3.60,A
USGS,08110100,2005-06-09,2.58,A
USGS,08110100,2005-06-10,2.23,A
USGS,08110100,2005-06-11,2.04,A
USGS,08110100,2005-06-12,1.76,A
USGS,08110100,2005-06-13,1.53,A
USGS,08110100,2005-06-14,1.39,A
USGS,08110100,2005-06-15,1.27,A
USGS,08110100,2005-06-16,1.05,A
USGS,08110100,2005-06-17,0.77,A
USGS,08110100,2005-06-18,0.71,A
USGS,08110100,2005-06-19,0.92,A
USGS,08110100,2005-06-20,0.80,A
USGS,08110100,2005-06-21,0.75,A
USGS,08110100,2005-06-22,0.75,A
USGS,08110100,2005-06-23,1.26,A
USGS,08110100,2005-06-24,1.10,A
USGS,08110100,2005-06-25,1.02,A
USGS,08110100,2005-06-26,0.93,A
USGS,08110100,2005-06-27,1.11,A
USGS,08110100,2005-06-28,0.86,A
USGS,08110100,2005-06-29,0.80,A:e
USGS,08110100,2005-06-30,0.69,A
USGS,08110100,2005-07-01,0.68,A
USGS,08110100,2005-07-02,0.69,A
USGS,08110100,2005-07-03,0.70,A
USGS,08110100,2005-07-04,0.69,A
USGS,08110100,2005-07-05,0.70,A
USGS,08110100,2005-07-06,0.71,A
USGS,08110100,2005-07-07,0.80,A
USGS,08110100,2005-07-08,1.08,A
USGS,08110100,2005-07-09,0.81,A
USGS,08110100,2005-07-10,1.25,A
USGS,08110100,2005-07-11,1.80,A
USGS,08110100,2005-07-12,1.06,A
USGS,08110100,2005-07-13,0.91,A
USGS,08110100,2005-07-14,0.85,A
USGS,08110100,2005-07-15,0.78,A
USGS,08110100,2005-07-16,0.87,A
USGS,08110100,2005-07-17,2.20,A
USGS,08110100,2005-07-18,1.90,A
USGS,08110100,2005-07-19,1.52,A
USGS,08110100,2005-07-20,1.09,A
USGS,08110100,2005-07-21,0.97,A
USGS,08110100,2005-07-22,1.17,A
USGS,08110100,2005-07-23,1.00,A
USGS,08110100,2005-07-24,2.70,A
USGS,08110100,2005-07-25,2.10,A
USGS,08110100,2005-07-26,1.25,A
USGS,08110100,2005-07-27,0.99,A
USGS,08110100,2005-07-28,0.87,A
USGS,08110100,2005-07-29,0.79,A
USGS,08110100,2005-07-30,0.74,A
USGS,08110100,2005-07-31,0.69,A
USGS,08110100,2005-08-01,0.65,A
USGS,08110100,2005-08-02,0.74,A
USGS,08110100,2005-08-03,0.73,A
USGS,08110100,2005-08-04,0.74,A
USGS,08110100,2005-08-05,0.69,A
USGS,08110100,2005-08-06,0.61,A
USGS,08110100,2005-08-07,0.66,A
USGS,08110100,2005-08-08,0.53,A
USGS,08110100,2005-08-09,0.53,A
USGS,08110100,2005-08-10,0.77,A
USGS,08110100,2005-08-11,73.8,A
USGS,08110100,2005-08-12,14.2,A
USGS,08110100,2005-08-13,5.28,A
USGS,08110100,2005-08-14,6.12,A
USGS,08110100,2005-08-15,2.10,A
USGS,08110100,2005-08-16,0.82,A
USGS,08110100,2005-08-17,0.53,A
USGS,08110100,2005-08-18,1.11,A
USGS,08110100,2005-08-19,0.72,A
USGS,08110100,2005-08-20,0.51,A
USGS,08110100,2005-08-21,0.31,A
USGS,08110100,2005-08-22,0.25,A
USGS,08110100,2005-08-23,0.18,A
USGS,08110100,2005-08-24,0.15,A
USGS,08110100,2005-08-25,0.12,A
USGS,08110100,2005-08-26,0.10,A
USGS,08110100,2005-08-27,0.05,A
USGS,08110100,2005-08-28,0.07,A
USGS,08110100,2005-08-29,0.04,A
USGS,08110100,2005-08-30,0.00,A
USGS,08110100,2005-08-31,0.00,A
USGS,08110100,2005-09-01,0.00,A
USGS,08110100,2005-09-02,0.00,A
USGS,08110100,2005-09-03,0.00,A
USGS,08110100,2005-09-04,0.00,A
USGS,08110100,2005-09-05,0.00,A
USGS,08110100,2005-09-06,0.00,A
USGS,08110100,2005-09-07,0.00,A
USGS,08110100,2005-09-08,0.00,A
USGS,08110100,2005-09-09,0.00,A
USGS,08110100,2005-09-10,0.00,A
USGS,08110100,2005-09-11,0.00,A
USGS,08110100,2005-09-12,0.00,A
USGS,08110100,2005-09-13,0.00,A
USGS,08110100,2005-09-14,0.00,A
USGS,08110100,2005-09-15,0.00,A
USGS,08110100,2005-09-16,0.00,A
USGS,08110100,2005-09-17,0.00,A
USGS,08110100,2005-09-18,0.00,A
USGS,08110100,2005-09-19,0.00,A
USGS,08110100,2005-09-20,0.00,A
USGS,08110100,2005-09-21,0.00,A
USGS,08110100,2005-09-22,0.00,A
USGS,08110100,2005-09-23,0.00,A
USGS,08110100,2005-09-24,0.00,A
USGS,08110100,2005-09-25,0.00,A
USGS,08110100,2005-09-26,0.00,A
USGS,08110100,2005-09-27,0.00,A
USGS,08110100,2005-09-28,0.00,A
USGS,08110100,2005-09-29,0.00,A
USGS,08110100,2005-09-30,0.00,A
USGS,08110100,2005-10-01,0.00,A
USGS,08110100,2005-10-02,0.00,A
USGS,08110100,2005-10-03,0.00,A
USGS,08110100,2005-10-04,0.00,A
USGS,08110100,2005-10-05,0.00,A
USGS,08110100,2005-10-06,0.00,A
USGS,08110100,2005-10-07,0.00,A
USGS,08110100,2005-10-08,0.00,A
USGS,08110100,2005-10-09,0.00,A
USGS,08110100,2005-10-10,0.00,A
USGS,08110100,2005-10-11,0.00,A
USGS,08110100,2005-10-12,0.00,A
USGS,08110100,2005-10-13,0.00,A
USGS,08110100,2005-10-14,0.47,A
USGS,08110100,2005-10-15,0.99,A
USGS,08110100,2005-10-16,0.65,A
USGS,08110100,2005-10-17,0.48,A
USGS,08110100,2005-10-18,0.32,A
USGS,08110100,2005-10-19,0.23,A
USGS,08110100,2005-10-20,0.19,A
USGS,08110100,2005-10-21,0.14,A
USGS,08110100,2005-10-22,0.08,A
USGS,08110100,2005-10-23,0.02,A
USGS,08110100,2005-10-24,0.00,A
USGS,08110100,2005-10-25,0.00,A
USGS,08110100,2005-10-26,0.00,A
USGS,08110100,2005-10-27,0.00,A
USGS,08110100,2005-10-28,0.00,A
USGS,08110100,2005-10-29,0.00,A
USGS,08110100,2005-10-30,0.00,A
USGS,08110100,2005-10-31,0.00,A
USGS,08110100,2005-11-01,0.00,A
USGS,08110100,2005-11-02,0.00,A
USGS,08110100,2005-11-03,0.00,A
USGS,08110100,2005-11-04,0.00,A
USGS,08110100,2005-11-05,0.00,A
USGS,08110100,2005-11-06,0.00,A
USGS,08110100,2005-11-07,0.00,A
USGS,08110100,2005-11-08,0.00,A
USGS,08110100,2005-11-09,0.00,A
USGS,08110100,2005-11-10,0.00,A
USGS,08110100,2005-11-11,0.00,A
USGS,08110100,2005-11-12,0.00,A
USGS,08110100,2005-11-13,0.00,A
USGS,08110100,2005-11-14,0.00,A
USGS,08110100,2005-11-15,0.00,A
USGS,08110100,2005-11-16,0.00,A
USGS,08110100,2005-11-17,0.00,A
USGS,08110100,2005-11-18,0.00,A
USGS,08110100,2005-11-19,0.00,A
USGS,08110100,2005-11-20,0.00,A
USGS,08110100,2005-11-21,0.00,A
USGS,08110100,2005-11-22,0.00,A
USGS,08110100,2005-11-23,0.00,A
USGS,08110100,2005-11-24,0.00,A
USGS,08110100,2005-11-25,0.00,A
USGS,08110100,2005-11-26,0.00,A
USGS,08110100,2005-11-27,0.00,A
USGS,08110100,2005-11-28,0.00,A
USGS,08110100,2005-11-29,0.00,A
USGS,08110100,2005-11-30,0.00,A
USGS,08110100,2005-12-01,0.00,A
USGS,08110100,2005-12-02,0.00,A
USGS,08110100,2005-12-03,0.00,A
USGS,08110100,2005-12-04,0.00,A
USGS,08110100,2005-12-05,0.00,A
USGS,08110100,2005-12-06,0.00,A
USGS,08110100,2005-12-07,0.00,A
USGS,08110100,2005-12-08,0.00,A
USGS,08110100,2005-12-09,0.00,A
USGS,08110100,2005-12-10,0.00,A
USGS,08110100,2005-12-11,0.00,A
USGS,08110100,2005-12-12,0.00,A
USGS,08110100,2005-12-13,0.00,A
USGS,08110100,2005-12-14,0.00,A
USGS,08110100,2005-12-15,0.00,A
USGS,08110100,2005-12-16,0.00,A
USGS,08110100,2005-12-17,0.00,A
USGS,08110100,2005-12-18,0.00,A
USGS,08110100,2005-12-19,0.00,A
USGS,08110100,2005-12-20,0.00,A
USGS,08110100,2005-12-21,0.00,A
USGS,08110100,2005-12-22,0.00,A
USGS,08110100,2005-12-23,0.00,A
USGS,08110100,2005-12-24,0.00,A
USGS,08110100,2005-12-25,0.00,A
USGS,08110100,2005-12-26,0.00,A
USGS,08110100,2005-12-27,0.00,A
USGS,08110100,2005-12-28,0.00,A
USGS,08110100,2005-12-29,0.00,A
USGS,08110100,2005-12-30,0.00,A
USGS,08110100,2005-12-31,0.00,A
USGS,08110100,2006-01-01,0.00,A
USGS,08110100,2006-01-02,0.00,A
USGS,08110100,2006-01-03,0.00,A
USGS,08110100,2006-01-04,0.00,A
USGS,08110100,2006-01-05,0.00,A
