agency_cd,site_no,datetime,133946_00060_00003,133946_00060_00003_cd
USGS,08065800,2009-12-29,63.0,A
USGS,08065800,2009-12-30,73.3,A
USGS,08065800,2009-12-31,184,A
USGS,08065800,2010-01-01,186,A
USGS,08065800,2010-01-02,99.1,A
USGS,08065800,2010-01-03,56.8,A
USGS,08065800,2010-01-04,38.9,A
USGS,08065800,2010-01-05,28.9,A
USGS,08065800,2010-01-06,22.5,A
USGS,08065800,2010-01-07,19.0,A
USGS,08065800,2010-01-08,16.7,A
USGS,08065800,2010-01-09,14.6,A
USGS,08065800,2010-01-10,12.7,A
USGS,08065800,2010-01-11,11.8,A
USGS,08065800,2010-01-12,10.9,A
USGS,08065800,2010-01-13,10.4,A
USGS,08065800,2010-01-14,10.1,A
USGS,08065800,2010-01-15,10.1,A
USGS,08065800,2010-01-16,11.2,A
USGS,08065800,2010-01-17,42.6,A
USGS,08065800,2010-01-18,46.2,A
USGS,08065800,2010-01-19,52.1,A
USGS,08065800,2010-01-20,36.4,A
USGS,08065800,2010-01-21,26.4,A
USGS,08065800,2010-01-22,19.9,A
USGS,08065800,2010-01-23,16.1,A
USGS,08065800,2010-01-24,13.2,A
USGS,08065800,2010-01-25,10.9,A
USGS,08065800,2010-01-26,9.25,A
USGS,08065800,2010-01-27,7.90,A
USGS,08065800,2010-01-28,7.35,A
USGS,08065800,2010-01-29,1080,A
USGS,08065800,2010-01-30,5360,A
USGS,08065800,2010-01-31,3960,A
USGS,08065800,2010-02-01,1190,A
USGS,08065800,2010-02-02,170,A
USGS,08065800,2010-02-03,106,A
USGS,08065800,2010-02-04,87.9,A
USGS,08065800,2010-02-05,348,A
USGS,08065800,2010-02-06,889,A
USGS,08065800,2010-02-07,919,A
USGS,08065800,2010-02-08,206,A
USGS,08065800,2010-02-09,656,A
USGS,08065800,2010-02-10,1080,A
USGS,08065800,2010-02-11,888,A
USGS,08065800,2010-02-12,1480,A
USGS,08065800,2010-02-13,3530,A
USGS,08065800,2010-02-14,3320,A
USGS,08065800,2010-02-15,982,A
USGS,08065800,2010-02-16,179,A
USGS,08065800,2010-02-17,107,A
USGS,08065800,2010-02-18,73.7,A
USGS,08065800,2010-02-19,57.3,A
USGS,08065800,2010-02-20,48.0,A
USGS,08065800,2010-02-21,42.1,A
USGS,08065800,2010-02-22,38.4,A
USGS,08065800,2010-02-23,35.9,A
USGS,08065800,2010-02-24,42.9,A
USGS,08065800,2010-02-25,58.1,A
USGS,08065800,2010-02-26,69.3,A
USGS,08065800,2010-02-27,62.8,A
USGS,08065800,2010-02-28,46.8,A
USGS,08065800,2010-03-01,128,A
USGS,08065800,2010-03-02,490,A
USGS,08065800,2010-03-03,539,A
USGS,08065800,2010-03-04,208,A
USGS,08065800,2010-03-05,97.7,A
USGS,08065800,2010-03-06,59.8,A
USGS,08065800,2010-03-07,44.0,A
USGS,08065800,2010-03-08,35.7,A
USGS,08065800,2010-03-09,32.5,A
USGS,08065800,2010-03-10,182,A
USGS,08065800,2010-03-11,419,A
USGS,08065800,2010-03-12,123,A
USGS,08065800,2010-03-13,62.3,A
USGS,08065800,2010-03-14,43.0,A
USGS,08065800,2010-03-15,32.2,A
USGS,08065800,2010-03-16,26.0,A
USGS,08065800,2010-03-17,23.5,A
USGS,08065800,2010-03-18,23.1,A
USGS,08065800,2010-03-19,20.9,A
USGS,08065800,2010-03-20,21.9,A
USGS,08065800,2010-03-21,36.8,A
USGS,08065800,2010-03-22,139,A
USGS,08065800,2010-03-23,92.4,A
USGS,08065800,2010-03-24,48.7,A
USGS,08065800,2010-03-25,37.7,A
USGS,08065800,2010-03-26,53.7,A
USGS,08065800,2010-03-27,105,A
USGS,08065800,2010-03-28,60.0,A
USGS,08065800,2010-03-29,37.4,A
USGS,08065800,2010-03-30,26.4,A
USGS,08065800,2010-03-31,19.9,A
USGS,08065800,2010-04-01,16.4,A
USGS,08065800,2010-04-02,14.5,A
USGS,08065800,2010-04-03,13.2,A
USGS,08065800,2010-04-04,12.4,A
USGS,08065800,2010-04-05,11.5,A
USGS,08065800,2010-04-06,11.1,A
USGS,08065800,2010-04-07,10.6,A
USGS,08065800,2010-04-08,10.3,A
USGS,08065800,2010-04-09,10.1,A
USGS,08065800,2010-04-10,8.81,A
USGS,08065800,2010-04-11,8.33,A
USGS,08065800,2010-04-12,7.47,A
USGS,08065800,2010-04-13,6.67,A
USGS,08065800,2010-04-14,6.50,A
USGS,08065800,2010-04-15,6.40,A
USGS,08065800,2010-04-16,6.07,A
USGS,08065800,2010-04-17,5.84,A
USGS,08065800,2010-04-18,5.88,A
USGS,08065800,2010-04-19,6.14,A
USGS,08065800,2010-04-20,6.27,A
USGS,08065800,2010-04-21,6.62,A
USGS,08065800,2010-04-22,6.40,A
USGS,08065800,2010-04-23,5.92,A
USGS,08065800,2010-04-24,5.41,A
USGS,08065800,2010-04-25,5.39,A
USGS,08065800,2010-04-26,5.19,A
USGS,08065800,2010-04-27,4.69,A
USGS,08065800,2010-04-28,4.28,A
USGS,08065800,2010-04-29,3.71,A
USGS,08065800,2010-04-30,3.43,A
USGS,08065800,2010-05-01,3.30,A
USGS,08065800,2010-05-02,3.67,A
USGS,08065800,2010-05-03,3.71,A
USGS,08065800,2010-05-04,3.16,A
USGS,08065800,2010-05-05,2.89,A
USGS,08065800,2010-05-06,2.59,A
USGS,08065800,2010-05-07,2.42,A
USGS,08065800,2010-05-08,2.15,A
USGS,08065800,2010-05-09,2.02,A
USGS,08065800,2010-05-10,1.92,A
USGS,08065800,2010-05-11,1.85,A
USGS,08065800,2010-05-12,1.76,A
USGS,08065800,2010-05-13,1.71,A
USGS,08065800,2010-05-14,1.74,A
USGS,08065800,2010-05-15,1.80,A
USGS,08065800,2010-05-16,2.40,A
USGS,08065800,2010-05-17,16.5,A
USGS,08065800,2010-05-18,21.8,A
USGS,08065800,2010-05-19,319,A
USGS,08065800,2010-05-20,278,A
USGS,08065800,2010-05-21,55.6,A
USGS,08065800,2010-05-22,27.4,A
USGS,08065800,2010-05-23,16.6,A
USGS,08065800,2010-05-24,10.8,A
USGS,08065800,2010-05-25,7.77,A
USGS,08065800,2010-05-26,6.31,A
USGS,08065800,2010-05-27,5.38,A
USGS,08065800,2010-05-28,4.63,A
USGS,08065800,2010-05-29,3.86,A
USGS,08065800,2010-05-30,3.35,A
USGS,08065800,2010-05-31,3.02,A
USGS,08065800,2010-06-01,2.72,A
USGS,08065800,2010-06-02,2.48,A
USGS,08065800,2010-06-03,2.49,A
USGS,08065800,2010-06-04,4.13,A
USGS,08065800,2010-06-05,233,A
USGS,08065800,2010-06-06,376,A
USGS,08065800,2010-06-07,76.6,A
USGS,08065800,2010-06-08,28.3,A
USGS,08065800,2010-06-09,346,A
USGS,08065800,2010-06-10,1140,A
USGS,08065800,2010-06-11,1190,A
USGS,08065800,2010-06-12,861,A
USGS,08065800,2010-06-13,103,A
USGS,08065800,2010-06-14,42.7,A
USGS,08065800,2010-06-15,23.8,A
USGS,08065800,2010-06-16,15.6,A
USGS,08065800,2010-06-17,11.0,A
USGS,08065800,2010-06-18,7.98,A
USGS,08065800,2010-06-19,6.23,A
USGS,08065800,2010-06-20,4.96,A
USGS,08065800,2010-06-21,3.92,A
USGS,08065800,2010-06-22,3.15,A
USGS,08065800,2010-06-23,2.66,A
USGS,08065800,2010-06-24,4.42,A
USGS,08065800,2010-06-25,6.09,A
USGS,08065800,2010-06-26,3.24,A
USGS,08065800,2010-06-27,2.62,A
USGS,08065800,2010-06-28,2.09,A
USGS,08065800,2010-06-29,1.83,A
USGS,08065800,2010-06-30,1.69,A
USGS,08065800,2010-07-01,2.79,A
USGS,08065800,2010-07-02,15.1,A
USGS,08065800,2010-07-03,60.1,A
USGS,08065800,2010-07-04,149,A
USGS,08065800,2010-07-05,51.8,A
USGS,08065800,2010-07-06,21.7,A
USGS,08065800,2010-07-07,11.8,A
USGS,08065800,2010-07-08,13.9,A
USGS,08065800,2010-07-09,91.7,A
USGS,08065800,2010-07-10,37.1,A
USGS,08065800,2010-07-11,20.3,A
USGS,08065800,2010-07-12,9.25,A
USGS,08065800,2010-07-13,5.09,A
USGS,08065800,2010-07-14,3.50,A
USGS,08065800,2010-07-15,2.65,A
USGS,08065800,2010-07-16,2.13,A
USGS,08065800,2010-07-17,1.75,A
USGS,08065800,2010-07-18,1.55,A
USGS,08065800,2010-07-19,1.42,A
USGS,08065800,2010-07-20,1.54,A
USGS,08065800,2010-07-21,5.30,A
USGS,08065800,2010-07-22,8.19,A
USGS,08065800,2010-07-23,4.29,A
USGS,08065800,2010-07-24,2.49,A
USGS,08065800,2010-07-25,1.75,A
USGS,08065800,2010-07-26,8.33,A
USGS,08065800,2010-07-27,182,A
USGS,08065800,2010-07-28,144,A
USGS,08065800,2010-07-29,32.9,A
USGS,08065800,2010-07-30,11.4,A
USGS,08065800,2010-07-31,4.88,A
USGS,08065800,2010-08-01,2.36,A
USGS,08065800,2010-08-02,1.33,A
USGS,08065800,2010-08-03,0.82,A
USGS,08065800,2010-08-04,0.57,A
USGS,08065800,2010-08-05,0.46,A
USGS,08065800,2010-08-06,0.46,A
USGS,08065800,2010-08-07,0.68,A
USGS,08065800,2010-08-08,0.31,A
USGS,08065800,2010-08-09,0.27,A
USGS,08065800,2010-08-10,0.38,A
USGS,08065800,2010-08-11,0.26,A
USGS,08065800,2010-08-12,0.21,A
USGS,08065800,2010-08-13,0.17,A
USGS,08065800,2010-08-14,0.17,A
USGS,08065800,2010-08-15,0.17,A
USGS,08065800,2010-08-16,0.17,A
USGS,08065800,2010-08-17,0.17,A
USGS,08065800,2010-08-18,0.16,A
USGS,08065800,2010-08-19,0.21,A
USGS,08065800,2010-08-20,0.54,A
USGS,08065800,2010-08-21,0.37,A
USGS,08065800,2010-08-22,0.28,A
USGS,08065800,2010-08-23,0.24,A
USGS,08065800,2010-08-24,0.23,A
USGS,08065800,2010-08-25,0.20,A
USGS,08065800,2010-08-26,0.19,A
USGS,08065800,2010-08-27,0.18,A
USGS,08065800,2010-08-28,0.17,A
USGS,08065800,2010-08-29,0.17,A
USGS,08065800,2010-08-30,0.15,A
USGS,08065800,2010-08-31,0.14,A
USGS,08065800,2010-09-01,0.13,A
USGS,08065800,2010-09-02,0.12,A
USGS,08065800,2010-09-03,0.24,A
USGS,08065800,2010-09-04,0.72,A
USGS,08065800,2010-09-05,0.55,A
USGS,08065800,2010-09-06,0.38,A
USGS,08065800,2010-09-07,0.40,A
USGS,08065800,2010-09-08,0.48,A
USGS,08065800,2010-09-09,0.93,A
USGS,08065800,2010-09-10,0.67,A
USGS,08065800,2010-09-11,0.56,A
USGS,08065800,2010-09-12,0.47,A
USGS,08065800,2010-09-13,0.31,A
USGS,08065800,2010-09-14,0.25,A
USGS,08065800,2010-09-15,0.19,A
USGS,08065800,2010-09-16,0.17,A
USGS,08065800,2010-09-17,0.15,A
USGS,08065800,2010-09-18,0.15,A
USGS,08065800,2010-09-19,0.15,A
USGS,08065800,2010-09-20,0.15,A
USGS,08065800,2010-09-21,0.13,A
USGS,08065800,2010-09-22,0.13,A
USGS,08065800,2010-09-23,0.13,A
USGS,08065800,2010-09-24,0.18,A
USGS,08065800,2010-09-25,0.33,A
USGS,08065800,2010-09-26,0.27,A
USGS,08065800,2010-09-27,2.53,A
USGS,08065800,2010-09-28,0.86,A
USGS,08065800,2010-09-29,0.35,A
USGS,08065800,2010-09-30,0.24,A
USGS,08065800,2010-10-01,0.18,A
USGS,08065800,2010-10-02,0.15,A
USGS,08065800,2010-10-03,0.14,A
USGS,08065800,2010-10-04,0.13,A
USGS,08065800,2010-10-05,0.11,A
USGS,08065800,2010-10-06,0.11,A
USGS,08065800,2010-10-07,0.10,A
USGS,08065800,2010-10-08,0.09,A
USGS,08065800,2010-10-09,0.09,A
USGS,08065800,2010-10-10,0.11,A
USGS,08065800,2010-10-11,0.12,A
USGS,08065800,2010-10-12,0.12,A
USGS,08065800,2010-10-13,0.12,A
USGS,08065800,2010-10-14,0.11,A
USGS,08065800,2010-10-15,0.10,A
USGS,08065800,2010-10-16,0.09,A
USGS,08065800,2010-10-17,0.09,A
USGS,08065800,2010-10-18,0.10,A
USGS,08065800,2010-10-19,0.08,A
USGS,08065800,2010-10-20,0.08,A
USGS,08065800,2010-10-21,0.08,A
USGS,08065800,2010-10-22,0.07,A
USGS,08065800,2010-10-23,0.09,A
USGS,08065800,2010-10-24,0.10,A
USGS,08065800,2010-10-25,0.08,A
USGS,08065800,2010-10-26,0.07,A
USGS,08065800,2010-10-27,0.06,A
USGS,08065800,2010-10-28,0.05,A
USGS,08065800,2010-10-29,0.06,A
USGS,08065800,2010-10-30,0.07,A
USGS,08065800,2010-10-31,0.07,A
USGS,08065800,2010-11-01,0.07,A
USGS,08065800,2010-11-02,0.08,A
USGS,08065800,2010-11-03,0.08,A
USGS,08065800,2010-11-04,0.07,A
USGS,08065800,2010-11-05,0.09,A
USGS,08065800,2010-11-06,0.13,A
USGS,08065800,2010-11-07,0.15,A
USGS,08065800,2010-11-08,0.15,A
USGS,08065800,2010-11-09,0.12,A
USGS,08065800,2010-11-10,0.12,A
USGS,08065800,2010-11-11,0.14,A
USGS,08065800,2010-11-12,0.11,A
USGS,08065800,2010-11-13,0.14,A
USGS,08065800,2010-11-14,0.16,A
USGS,08065800,2010-11-15,0.20,A
USGS,08065800,2010-11-16,0.46,A
USGS,08065800,2010-11-17,0.47,A
USGS,08065800,2010-11-18,0.37,A
USGS,08065800,2010-11-19,0.24,A
USGS,08065800,2010-11-20,0.30,A
USGS,08065800,2010-11-21,0.24,A
USGS,08065800,2010-11-22,0.18,A
USGS,08065800,2010-11-23,0.16,A
USGS,08065800,2010-11-24,0.14,A
USGS,08065800,2010-11-25,0.17,A
USGS,08065800,2010-11-26,0.18,A
USGS,08065800,2010-11-27,0.19,A
USGS,08065800,2010-11-28,0.21,A
USGS,08065800,2010-11-29,0.26,A
USGS,08065800,2010-11-30,0.24,A
USGS,08065800,2010-12-01,0.26,A
USGS,08065800,2010-12-02,0.23,A
USGS,08065800,2010-12-03,0.23,A
USGS,08065800,2010-12-04,0.27,A
USGS,08065800,2010-12-05,0.25,A
USGS,08065800,2010-12-06,0.21,A
USGS,08065800,2010-12-07,0.24,A
USGS,08065800,2010-12-08,0.25,A
USGS,08065800,2010-12-09,0.19,A
USGS,08065800,2010-12-10,0.20,A
USGS,08065800,2010-12-11,0.20,A
USGS,08065800,2010-12-12,0.35,A
USGS,08065800,2010-12-13,0.43,A
USGS,08065800,2010-12-14,0.32,A
USGS,08065800,2010-12-15,0.26,A
USGS,08065800,2010-12-16,0.24,A
USGS,08065800,2010-12-17,0.26,A
USGS,08065800,2010-12-18,0.26,A
USGS,08065800,2010-12-19,0.24,A
USGS,08065800,2010-12-20,0.24,A
USGS,08065800,2010-12-21,0.22,A
USGS,08065800,2010-12-22,0.23,A
USGS,08065800,2010-12-23,0.28,A
USGS,08065800,2010-12-24,0.35,A
USGS,08065800,2010-12-25,0.58,A
USGS,08065800,2010-12-26,0.49,A
USGS,08065800,2010-12-27,1.43,A
USGS,08065800,2010-12-28,0.75,A
USGS,08065800,2010-12-29,0.84,A
USGS,08065800,2010-12-30,0.80,A
USGS,08065800,2010-12-31,0.84,A
USGS,08065800,2011-01-01,0.78,A
USGS,08065800,2011-01-02,0.74,A
USGS,08065800,2011-01-03,0.84,A
USGS,08065800,2011-01-04,1.11,A
USGS,08065800,2011-01-05,1.17,A
USGS,08065800,2011-01-06,1.07,A
USGS,08065800,2011-01-07,1.04,A
USGS,08065800,2011-01-08,1.09,A
USGS,08065800,2011-01-09,2.67,A
USGS,08065800,2011-01-10,9.79,A
USGS,08065800,2011-01-11,7.23,A
USGS,08065800,2011-01-12,2.07,A
USGS,08065800,2011-01-13,1.18,A
USGS,08065800,2011-01-14,0.83,A
USGS,08065800,2011-01-15,0.69,A
USGS,08065800,2011-01-16,0.95,A
USGS,08065800,2011-01-17,18.7,A
USGS,08065800,2011-01-18,23.1,A
USGS,08065800,2011-01-19,6.25,A
USGS,08065800,2011-01-20,3.18,A
USGS,08065800,2011-01-21,2.13,A
USGS,08065800,2011-01-22,2.66,A
USGS,08065800,2011-01-23,1.90,A
USGS,08065800,2011-01-24,1.51,A
USGS,08065800,2011-01-25,1.60,A
USGS,08065800,2011-01-26,1.96,A
USGS,08065800,2011-01-27,1.26,A
USGS,08065800,2011-01-28,1.04,A
USGS,08065800,2011-01-29,0.85,A
USGS,08065800,2011-01-30,0.71,A
USGS,08065800,2011-01-31,0.78,A
USGS,08065800,2011-02-01,0.96,A
USGS,08065800,2011-02-02,1.54,A
USGS,08065800,2011-02-03,1.25,A
USGS,08065800,2011-02-04,1.33,A
USGS,08065800,2011-02-05,0.88,A
USGS,08065800,2011-02-06,0.75,A
USGS,08065800,2011-02-07,0.77,A
USGS,08065800,2011-02-08,0.72,A
USGS,08065800,2011-02-09,0.72,A
USGS,08065800,2011-02-10,0.63,A
USGS,08065800,2011-02-11,0.54,A
USGS,08065800,2011-02-12,0.52,A
USGS,08065800,2011-02-13,0.57,A
USGS,08065800,2011-02-14,0.72,A
USGS,08065800,2011-02-15,0.78,A
USGS,08065800,2011-02-16,0.78,A
USGS,08065800,2011-02-17,0.75,A
USGS,08065800,2011-02-18,0.78,A
USGS,08065800,2011-02-19,0.88,A
USGS,08065800,2011-02-20,0.97,A
USGS,08065800,2011-02-21,1.11,A
USGS,08065800,2011-02-22,1.22,A
USGS,08065800,2011-02-23,1.32,A
USGS,08065800,2011-02-24,1.45,A
USGS,08065800,2011-02-25,1.86,A
USGS,08065800,2011-02-26,2.06,A
USGS,08065800,2011-02-27,2.08,A
USGS,08065800,2011-02-28,1.92,A
USGS,08065800,2011-03-01,1.73,A
USGS,08065800,2011-03-02,1.75,A
USGS,08065800,2011-03-03,1.60,A
USGS,08065800,2011-03-04,1.42,A
USGS,08065800,2011-03-05,1.34,A
USGS,08065800,2011-03-06,1.17,A
USGS,08065800,2011-03-07,1.05,A
USGS,08065800,2011-03-08,1.12,A
USGS,08065800,2011-03-09,1.15,A
USGS,08065800,2011-03-10,1.12,A
USGS,08065800,2011-03-11,1.04,A
USGS,08065800,2011-03-12,1.38,A
USGS,08065800,2011-03-13,1.48,A
USGS,08065800,2011-03-14,1.33,A
USGS,08065800,2011-03-15,1.12,A
USGS,08065800,2011-03-16,1.51,A
USGS,08065800,2011-03-17,1.37,A
USGS,08065800,2011-03-18,0.73,A
USGS,08065800,2011-03-19,0.50,A
USGS,08065800,2011-03-20,0.37,A
USGS,08065800,2011-03-21,0.28,A
USGS,08065800,2011-03-22,0.23,A
USGS,08065800,2011-03-23,0.24,A
USGS,08065800,2011-03-24,0.37,A
USGS,08065800,2011-03-25,0.44,A
USGS,08065800,2011-03-26,0.46,A
USGS,08065800,2011-03-27,0.46,A
USGS,08065800,2011-03-28,0.39,A
USGS,08065800,2011-03-29,0.43,A
USGS,08065800,2011-03-30,0.34,A
USGS,08065800,2011-03-31,0.28,A
USGS,08065800,2011-04-01,0.30,A
USGS,08065800,2011-04-02,0.37,A
USGS,08065800,2011-04-03,0.46,A
USGS,08065800,2011-04-04,0.47,A
USGS,08065800,2011-04-05,0.51,A
USGS,08065800,2011-04-06,0.49,A
USGS,08065800,2011-04-07,0.47,A
USGS,08065800,2011-04-08,0.40,A
USGS,08065800,2011-04-09,0.36,A
USGS,08065800,2011-04-10,0.34,A
USGS,08065800,2011-04-11,0.37,A
USGS,08065800,2011-04-12,0.32,A
USGS,08065800,2011-04-13,0.27,A
USGS,08065800,2011-04-14,0.28,A
USGS,08065800,2011-04-15,0.26,A
USGS,08065800,2011-04-16,0.23,A
USGS,08065800,2011-04-17,0.21,A
USGS,08065800,2011-04-18,0.20,A
USGS,08065800,2011-04-19,0.19,A
USGS,08065800,2011-04-20,0.17,A
USGS,08065800,2011-04-21,0.19,A
USGS,08065800,2011-04-22,0.19,A
USGS,08065800,2011-04-23,0.18,A
USGS,08065800,2011-04-24,0.18,A
USGS,08065800,2011-04-25,0.16,A
USGS,08065800,2011-04-26,0.18,A
USGS,08065800,2011-04-27,0.16,A
USGS,08065800,2011-04-28,0.14,A
USGS,08065800,2011-04-29,0.13,A
USGS,08065800,2011-04-30,0.13,A
USGS,08065800,2011-05-01,0.13,A
USGS,08065800,2011-05-02,0.12,A
USGS,08065800,2011-05-03,0.10,A
USGS,08065800,2011-05-04,0.08,A
USGS,08065800,2011-05-05,0.05,A
USGS,08065800,2011-05-06,0.04,A
USGS,08065800,2011-05-07,0.03,A
USGS,08065800,2011-05-08,0.02,A
USGS,08065800,2011-05-09,0.01,A
USGS,08065800,2011-05-10,0.01,A
USGS,08065800,2011-05-11,0.01,A
USGS,08065800,2011-05-12,0.01,A
USGS,08065800,2011-05-13,0.01,A
USGS,08065800,2011-05-14,0.01,A
USGS,08065800,2011-05-15,0.15,A
USGS,08065800,2011-05-16,0.40,A
USGS,08065800,2011-05-17,0.25,A
USGS,08065800,2011-05-18,0.17,A
USGS,08065800,2011-05-19,0.15,A
USGS,08065800,2011-05-20,0.13,A
USGS,08065800,2011-05-21,0.19,A
USGS,08065800,2011-05-22,2.18,A
USGS,08065800,2011-05-23,2.11,A
USGS,08065800,2011-05-24,0.48,A
USGS,08065800,2011-05-25,0.24,A
USGS,08065800,2011-05-26,0.19,A
USGS,08065800,2011-05-27,0.25,A
USGS,08065800,2011-05-28,0.20,A
USGS,08065800,2011-05-29,0.14,A
USGS,08065800,2011-05-30,0.10,A
USGS,08065800,2011-05-31,0.06,A
USGS,08065800,2011-06-01,0.03,A
USGS,08065800,2011-06-02,0.02,A
USGS,08065800,2011-06-03,0.02,A
USGS,08065800,2011-06-04,0.01,A
USGS,08065800,2011-06-05,0.01,A
USGS,08065800,2011-06-06,0.00,A
USGS,08065800,2011-06-07,0.00,A
USGS,08065800,2011-06-08,0.00,A
USGS,08065800,2011-06-09,0.00,A
USGS,08065800,2011-06-10,0.00,A
USGS,08065800,2011-06-11,0.00,A
USGS,08065800,2011-06-12,0.00,A
USGS,08065800,2011-06-13,0.00,A
USGS,08065800,2011-06-14,0.00,A
USGS,08065800,2011-06-15,0.00,A
USGS,08065800,2011-06-16,0.00,A
USGS,08065800,2011-06-17,0.00,A
USGS,08065800,2011-06-18,0.00,A
USGS,08065800,2011-06-19,0.00,A
USGS,08065800,2011-06-20,0.00,A
USGS,08065800,2011-06-21,0.00,A
USGS,08065800,2011-06-22,0.00,A
USGS,08065800,2011-06-23,0.00,A
USGS,08065800,2011-06-24,0.02,A
USGS,08065800,2011-06-25,0.55,A
USGS,08065800,2011-06-26,0.43,A
USGS,08065800,2011-06-27,0.32,A
USGS,08065800,2011-06-28,0.24,A
USGS,08065800,2011-06-29,0.16,A
USGS,08065800,2011-06-30,0.11,A
USGS,08065800,2011-07-01,0.08,A
USGS,08065800,2011-07-02,0.04,A
USGS,08065800,2011-07-03,0.02,A
USGS,08065800,2011-07-04,0.01,A
USGS,08065800,2011-07-05,0.01,A
USGS,08065800,2011-07-06,0.01,A
USGS,08065800,2011-07-07,0.00,A
USGS,08065800,2011-07-08,0.00,A
USGS,08065800,2011-07-09,0.00,A
USGS,08065800,2011-07-10,0.00,A
USGS,08065800,2011-07-11,0.00,A
USGS,08065800,2011-07-12,0.00,A
USGS,08065800,2011-07-13,0.00,A
USGS,08065800,2011-07-14,0.00,A
USGS,08065800,2011-07-15,0.00,A
USGS,08065800,2011-07-16,0.00,A
USGS,08065800,2011-07-17,0.00,A
USGS,08065800,2011-07-18,0.00,A
USGS,08065800,2011-07-19,0.00,A
USGS,08065800,2011-07-20,0.00,A
USGS,08065800,2011-07-21,0.00,A
USGS,08065800,2011-07-22,0.00,A
USGS,08065800,2011-07-23,0.00,A
USGS,08065800,2011-07-24,0.00,A
USGS,08065800,2011-07-25,0.00,A
USGS,08065800,2011-07-26,0.00,A
USGS,08065800,2011-07-27,0.00,A
USGS,08065800,2011-07-28,0.00,A
USGS,08065800,2011-07-29,0.00,A
USGS,08065800,2011-07-30,0.00,A
USGS,08065800,2011-07-31,0.00,A
USGS,08065800,2011-08-01,0.00,A
USGS,08065800,2011-08-02,0.00,A
USGS,08065800,2011-08-03,0.00,A
USGS,08065800,2011-08-04,0.00,A
USGS,08065800,2011-08-05,0.00,A
USGS,08065800,2011-08-06,0.00,A
USGS,08065800,2011-08-07,0.00,A
USGS,08065800,2011-08-08,0.00,A
USGS,08065800,2011-08-09,0.00,A
USGS,08065800,2011-08-10,0.00,A
USGS,08065800,2011-08-11,0.00,A
USGS,08065800,2011-08-12,0.00,A
USGS,08065800,2011-08-13,0.00,A
USGS,08065800,2011-08-14,0.00,A
USGS,08065800,2011-08-15,0.00,A
USGS,08065800,2011-08-16,0.00,A
USGS,08065800,2011-08-17,0.00,A
USGS,08065800,2011-08-18,0.00,A
USGS,08065800,2011-08-19,0.00,A
USGS,08065800,2011-08-20,0.00,A
USGS,08065800,2011-08-21,0.00,A
USGS,08065800,2011-08-22,0.00,A
USGS,08065800,2011-08-23,0.00,A
USGS,08065800,2011-08-24,0.00,A
USGS,08065800,2011-08-25,0.00,A
USGS,08065800,2011-08-26,0.00,A
USGS,08065800,2011-08-27,0.00,A
USGS,08065800,2011-08-28,0.00,A
USGS,08065800,2011-08-29,0.00,A
USGS,08065800,2011-08-30,0.00,A
USGS,08065800,2011-08-31,0.00,A
USGS,08065800,2011-09-01,0.00,A
USGS,08065800,2011-09-02,0.00,A
USGS,08065800,2011-09-03,0.00,A
USGS,08065800,2011-09-04,0.00,A
USGS,08065800,2011-09-05,0.00,A
USGS,08065800,2011-09-06,0.00,A
USGS,08065800,2011-09-07,0.00,A
USGS,08065800,2011-09-08,0.00,A
USGS,08065800,2011-09-09,0.00,A
USGS,08065800,2011-09-10,0.00,A
USGS,08065800,2011-09-11,0.00,A
USGS,08065800,2011-09-12,0.00,A
USGS,08065800,2011-09-13,0.00,A
USGS,08065800,2011-09-14,0.00,A
USGS,08065800,2011-09-15,0.00,A
USGS,08065800,2011-09-16,0.00,A
USGS,08065800,2011-09-17,0.00,A
USGS,08065800,2011-09-18,0.00,A
USGS,08065800,2011-09-19,0.00,A
USGS,08065800,2011-09-20,0.00,A
USGS,08065800,2011-09-21,0.00,A
USGS,08065800,2011-09-22,0.00,A
USGS,08065800,2011-09-23,0.00,A
USGS,08065800,2011-09-24,0.00,A
USGS,08065800,2011-09-25,0.00,A
USGS,08065800,2011-09-26,0.00,A
USGS,08065800,2011-09-27,0.00,A
USGS,08065800,2011-09-28,0.00,A
USGS,08065800,2011-09-29,0.00,A
USGS,08065800,2011-09-30,0.00,A
USGS,08065800,2011-10-01,0.00,A
USGS,08065800,2011-10-02,0.00,A
USGS,08065800,2011-10-03,0.00,A
USGS,08065800,2011-10-04,0.00,A
USGS,08065800,2011-10-05,0.00,A
USGS,08065800,2011-10-06,0.00,A
USGS,08065800,2011-10-07,0.00,A
USGS,08065800,2011-10-08,0.00,A
USGS,08065800,2011-10-09,0.00,A
USGS,08065800,2011-10-10,0.00,A
USGS,08065800,2011-10-11,0.00,A
USGS,08065800,2011-10-12,0.00,A
USGS,08065800,2011-10-13,0.00,A
USGS,08065800,2011-10-14,0.00,A
USGS,08065800,2011-10-15,0.00,A
USGS,08065800,2011-10-16,0.00,A
USGS,08065800,2011-10-17,0.00,A
USGS,08065800,2011-10-18,0.00,A
USGS,08065800,2011-10-19,0.00,A
USGS,08065800,2011-10-20,0.00,A
USGS,08065800,2011-10-21,0.00,A
USGS,08065800,2011-10-22,0.00,A
USGS,08065800,2011-10-23,0.00,A
USGS,08065800,2011-10-24,0.00,A
USGS,08065800,2011-10-25,0.00,A
USGS,08065800,2011-10-26,0.00,A
USGS,08065800,2011-10-27,0.00,A
