date,datatype,station,value,fl_m,fl_q,fl_so,fl_t,units
2012-11-13T00:00:00,PRCP,GHCND:USW00003904,3,,,X,2400,mm_tenths
2012-11-14T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-15T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-16T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-17T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-18T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-19T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-20T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-21T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-22T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-23T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-24T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-25T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-26T00:00:00,PRCP,GHCND:USW00003904,28,,,X,2400,mm_tenths
2012-11-27T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2012-11-28T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-29T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-11-30T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2012-12-01T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-02T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-03T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2012-12-04T00:00:00,PRCP,GHCND:USW00003904,8,,,X,2400,mm_tenths
2012-12-05T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-06T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-07T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-08T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-09T00:00:00,PRCP,GHCND:USW00003904,470,,,X,2400,mm_tenths
2012-12-10T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2012-12-11T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-12T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-13T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-14T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2012-12-15T00:00:00,PRCP,GHCND:USW00003904,10,,,X,2400,mm_tenths
2012-12-16T00:00:00,PRCP,GHCND:USW00003904,315,,,X,2400,mm_tenths
2012-12-17T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-18T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-19T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2012-12-20T00:00:00,PRCP,GHCND:USW00003904,3,,,X,2400,mm_tenths
2012-12-21T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-22T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-23T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-24T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-25T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2012-12-26T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-27T00:00:00,PRCP,GHCND:USW00003904,64,,,X,2400,mm_tenths
2012-12-28T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2012-12-29T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-30T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2012-12-31T00:00:00,PRCP,GHCND:USW00003904,64,,,X,2400,mm_tenths
2013-01-01T00:00:00,PRCP,GHCND:USW00003904,102,,,X,2400,mm_tenths
2013-01-02T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-03T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-01-04T00:00:00,PRCP,GHCND:USW00003904,48,,,X,2400,mm_tenths
2013-01-05T00:00:00,PRCP,GHCND:USW00003904,28,,,X,2400,mm_tenths
2013-01-06T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-07T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-08T00:00:00,PRCP,GHCND:USW00003904,279,,,X,2400,mm_tenths
2013-01-09T00:00:00,PRCP,GHCND:USW00003904,762,,,X,2400,mm_tenths
2013-01-10T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-11T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-12T00:00:00,PRCP,GHCND:USW00003904,8,,,X,2400,mm_tenths
2013-01-13T00:00:00,PRCP,GHCND:USW00003904,10,,,X,2400,mm_tenths
2013-01-14T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-01-15T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-01-16T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-17T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-18T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-19T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-20T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-21T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-22T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-23T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-24T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-25T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-26T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2013-01-27T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-28T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-01-29T00:00:00,PRCP,GHCND:USW00003904,43,,,X,2400,mm_tenths
2013-01-30T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-01-31T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-01T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-02T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-03T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-04T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-02-05T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-06T00:00:00,PRCP,GHCND:USW00003904,48,,,X,2400,mm_tenths
2013-02-07T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-08T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-09T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-02-10T00:00:00,PRCP,GHCND:USW00003904,74,,,X,2400,mm_tenths
2013-02-11T00:00:00,PRCP,GHCND:USW00003904,48,,,X,2400,mm_tenths
2013-02-12T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2013-02-13T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-14T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-15T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-02-16T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-17T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-18T00:00:00,PRCP,GHCND:USW00003904,66,,,X,2400,mm_tenths
2013-02-19T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-20T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2013-02-21T00:00:00,PRCP,GHCND:USW00003904,33,,,X,2400,mm_tenths
2013-02-22T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-23T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-24T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-25T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-02-26T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-27T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-02-28T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-01T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-02T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-03T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-04T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-05T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-06T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-07T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-08T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-09T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-10T00:00:00,PRCP,GHCND:USW00003904,330,,,X,2400,mm_tenths
2013-03-11T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-12T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-13T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-14T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-15T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-16T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-17T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-18T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-19T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-20T00:00:00,PRCP,GHCND:USW00003904,102,,,X,2400,mm_tenths
2013-03-21T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-22T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-23T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-03-24T00:00:00,PRCP,GHCND:USW00003904,3,,,X,2400,mm_tenths
2013-03-25T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-26T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-27T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-28T00:00:00,PRCP,GHCND:USW00003904,0,T,,Z,2400,mm_tenths
2013-03-29T00:00:00,PRCP,GHCND:USW00003904,0,,,X,2400,mm_tenths
2013-03-30T00:00:00,PRCP,GHCND:USW00003904,0,T,,X,2400,mm_tenths
2013-03-31T00:00:00,PRCP,GHCND:USW00003904,5,,,X,2400,mm_tenths
2013-04-01T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-02T00:00:00,PRCP,GHCND:USW00003904,193,,,W,2400,mm_tenths
2013-04-03T00:00:00,PRCP,GHCND:USW00003904,30,,,W,2400,mm_tenths
2013-04-04T00:00:00,PRCP,GHCND:USW00003904,3,,,W,2400,mm_tenths
2013-04-05T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-06T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-07T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-08T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-09T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-04-10T00:00:00,PRCP,GHCND:USW00003904,43,,,W,2400,mm_tenths
2013-04-11T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-04-12T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-13T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-14T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-15T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-16T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-04-17T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-04-18T00:00:00,PRCP,GHCND:USW00003904,86,,,W,2400,mm_tenths
2013-04-19T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-20T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-21T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-22T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-23T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-04-24T00:00:00,PRCP,GHCND:USW00003904,3,,,W,2400,mm_tenths
2013-04-25T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-04-26T00:00:00,PRCP,GHCND:USW00003904,3,,,W,2400,mm_tenths
2013-04-27T00:00:00,PRCP,GHCND:USW00003904,18,,,W,2400,mm_tenths
2013-04-28T00:00:00,PRCP,GHCND:USW00003904,8,,,W,2400,mm_tenths
2013-04-29T00:00:00,PRCP,GHCND:USW00003904,33,,,W,2400,mm_tenths
2013-04-30T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-01T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-02T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-05-03T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-04T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-05T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-06T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-07T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-08T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-09T00:00:00,PRCP,GHCND:USW00003904,833,,,W,2400,mm_tenths
2013-05-10T00:00:00,PRCP,GHCND:USW00003904,292,,,W,2400,mm_tenths
2013-05-11T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-12T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-13T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-14T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-15T00:00:00,PRCP,GHCND:USW00003904,130,,,W,2400,mm_tenths
2013-05-16T00:00:00,PRCP,GHCND:USW00003904,155,,,W,2400,mm_tenths
2013-05-17T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-18T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-19T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-20T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-21T00:00:00,PRCP,GHCND:USW00003904,287,,,W,2400,mm_tenths
2013-05-22T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-23T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-24T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-25T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-05-26T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-05-27T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-28T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-05-29T00:00:00,PRCP,GHCND:USW00003904,13,,,W,2400,mm_tenths
2013-05-30T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-05-31T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-01T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-02T00:00:00,PRCP,GHCND:USW00003904,264,,,W,2400,mm_tenths
2013-06-03T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-04T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-05T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-06T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-07T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-08T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-09T00:00:00,PRCP,GHCND:USW00003904,28,,,W,2400,mm_tenths
2013-06-10T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-11T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-06-12T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-13T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-14T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-15T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-16T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-17T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-18T00:00:00,PRCP,GHCND:USW00003904,25,,,W,2400,mm_tenths
2013-06-19T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-20T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-21T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-22T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-23T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-24T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-25T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-26T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-27T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-28T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-29T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-06-30T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-01T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-02T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-03T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-04T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-05T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-06T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-07T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-07-08T00:00:00,PRCP,GHCND:USW00003904,20,,,W,2400,mm_tenths
2013-07-09T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-10T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-11T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-12T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-13T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-14T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-07-15T00:00:00,PRCP,GHCND:USW00003904,178,,,W,2400,mm_tenths
2013-07-16T00:00:00,PRCP,GHCND:USW00003904,147,,,W,2400,mm_tenths
2013-07-17T00:00:00,PRCP,GHCND:USW00003904,3,,,W,2400,mm_tenths
2013-07-18T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-19T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-20T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-07-21T00:00:00,PRCP,GHCND:USW00003904,13,,,W,2400,mm_tenths
2013-07-22T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-23T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-24T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-25T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-26T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-27T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-28T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-29T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-30T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-07-31T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-01T00:00:00,PRCP,GHCND:USW00003904,3,,,W,2400,mm_tenths
2013-08-02T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-03T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-04T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-05T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-06T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-07T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-08T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-09T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-10T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-11T00:00:00,PRCP,GHCND:USW00003904,168,,,W,2400,mm_tenths
2013-08-12T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-13T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-14T00:00:00,PRCP,GHCND:USW00003904,13,,,W,2400,mm_tenths
2013-08-15T00:00:00,PRCP,GHCND:USW00003904,15,,,W,2400,mm_tenths
2013-08-16T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-17T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-18T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-19T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-20T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-21T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-22T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-08-23T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-08-24T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-25T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-26T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-08-27T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-28T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-29T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-30T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-08-31T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-01T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-02T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-03T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-09-04T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-09-05T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-06T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-07T00:00:00,PRCP,GHCND:USW00003904,25,,,W,2400,mm_tenths
2013-09-08T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-09-09T00:00:00,PRCP,GHCND:USW00003904,0,T,,W,2400,mm_tenths
2013-09-10T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-11T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-12T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-13T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-14T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-15T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-16T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
2013-09-17T00:00:00,PRCP,GHCND:USW00003904,0,,,W,2400,mm_tenths
